row_id,region,month,is_weekend,is_holiday,mean_temperature_c,population_thousands,industrial_index,demand_mwh
20241016_navarra,navarra,10,0,0,13.0,660,55,18454.9
20241016_cantabria,cantabria,10,0,0,11.1,580,35,15912.9
20241016_la_rioja,la_rioja,10,0,0,11.8,320,40,8719.1
20241017_andalucia,andalucia,10,0,0,18.4,8500,45,179122.7
20241017_cataluna,cataluna,10,0,0,15.3,7700,75,236869.0
20241017_madrid,madrid,10,0,0,15.0,6700,55,176993.2
20241017_valenciana,valenciana,10,0,0,14.4,5100,60,151080.7
20241017_galicia,galicia,10,0,0,13.9,2700,35,59048.2
20241017_castilla_y_leon,castilla_y_leon,10,0,0,9.5,2380,30,68165.1
20241017_pais_vasco,pais_vasco,10,0,0,14.2,2200,80,69015.0
20241017_castilla_la_mancha,castilla_la_mancha,10,0,0,14.8,2050,25,38343.3
20241017_canarias,canarias,10,0,0,18.9,2170,20,36170.7
20241017_murcia,murcia,10,0,0,16.5,1550,40,37575.5
20241017_aragon,aragon,10,0,0,16.0,1330,40,30515.1
20241017_baleares,baleares,10,0,0,16.4,1200,15,21012.7
20241017_extremadura,extremadura,10,0,0,16.3,1060,20,18323.9
20241017_asturias,asturias,10,0,0,12.0,1010,45,30077.2
20241017_navarra,navarra,10,0,0,10.7,660,55,20585.1
20241017_cantabria,cantabria,10,0,0,13.3,580,35,13988.4
20241017_la_rioja,la_rioja,10,0,0,11.8,320,40,8641.8
20241018_andalucia,andalucia,10,0,0,18.9,8500,45,217885.1
20241018_cataluna,cataluna,10,0,0,14.9,7700,75,233467.3
20241018_madrid,madrid,10,0,0,16.1,6700,55,166507.8
20241018_valenciana,valenciana,10,0,0,15.2,5100,60,139893.2
20241018_galicia,galicia,10,0,0,14.7,2700,35,61862.8
20241018_castilla_y_leon,castilla_y_leon,10,0,0,10.3,2380,30,59532.7
20241018_pais_vasco,pais_vasco,10,0,0,13.0,2200,80,79085.3
20241018_castilla_la_mancha,castilla_la_mancha,10,0,0,11.7,2050,25,47745.6
20241018_canarias,canarias,10,0,0,19.8,2170,20,39217.4
20241018_murcia,murcia,10,0,0,17.9,1550,40,35169.6
20241018_aragon,aragon,10,0,0,13.6,1330,40,31165.7
20241018_baleares,baleares,10,0,0,14.8,1200,15,22387.5
20241018_extremadura,extremadura,10,0,0,14.7,1060,20,22627.5
20241018_asturias,asturias,10,0,0,15.3,1010,45,26816.7
20241018_navarra,navarra,10,0,0,10.7,660,55,22008.9
20241018_cantabria,cantabria,10,0,0,14.5,580,35,13681.1
20241018_la_rioja,la_rioja,10,0,0,12.0,320,40,9067.6
20241019_andalucia,andalucia,10,1,0,17.9,8500,45,178182.2
20241019_cataluna,cataluna,10,1,0,12.8,7700,75,237616.9
20241019_madrid,madrid,10,1,0,13.4,6700,55,172502.3
20241019_valenciana,valenciana,10,1,0,17.3,5100,60,120721.2
20241019_galicia,galicia,10,1,0,13.1,2700,35,60921.1
20241019_castilla_y_leon,castilla_y_leon,10,1,0,10.0,2380,30,54688.2
20241019_pais_vasco,pais_vasco,10,1,0,13.8,2200,80,62108.9
20241019_castilla_la_mancha,castilla_la_mancha,10,1,0,11.4,2050,25,42092.4
20241019_canarias,canarias,10,1,0,20.7,2170,20,37137.8
20241019_murcia,murcia,10,1,0,14.5,1550,40,32468.0
20241019_aragon,aragon,10,1,0,14.4,1330,40,27818.5
20241019_baleares,baleares,10,1,0,16.8,1200,15,20014.1
20241019_extremadura,extremadura,10,1,0,16.4,1060,20,18736.1
20241019_asturias,asturias,10,1,0,8.7,1010,45,33771.6
20241019_navarra,navarra,10,1,0,12.7,660,55,19392.9
20241019_cantabria,cantabria,10,1,0,12.1,580,35,12126.2
20241019_la_rioja,la_rioja,10,1,0,12.3,320,40,7412.0
20241020_andalucia,andalucia,10,1,0,18.6,8500,45,187214.4
20241020_cataluna,cataluna,10,1,0,14.6,7700,75,209706.4
20241020_madrid,madrid,10,1,0,14.3,6700,55,160173.8
20241020_valenciana,valenciana,10,1,0,16.3,5100,60,127565.1
20241020_galicia,galicia,10,1,0,14.8,2700,35,57592.9
20241020_castilla_y_leon,castilla_y_leon,10,1,0,9.9,2380,30,53324.0
20241020_pais_vasco,pais_vasco,10,1,0,12.7,2200,80,65605.4
20241020_castilla_la_mancha,castilla_la_mancha,10,1,0,12.9,2050,25,39525.7
20241020_canarias,canarias,10,1,0,20.2,2170,20,34988.7
20241020_murcia,murcia,10,1,0,15.5,1550,40,34030.7
20241020_aragon,aragon,10,1,0,11.2,1330,40,33262.2
20241020_baleares,baleares,10,1,0,18.2,1200,15,19729.8
20241020_extremadura,extremadura,10,1,0,16.2,1060,20,18135.2
20241020_asturias,asturias,10,1,0,13.5,1010,45,25000.2
20241020_navarra,navarra,10,1,0,12.3,660,55,16018.9
20241020_cantabria,cantabria,10,1,0,12.3,580,35,13515.4
20241020_la_rioja,la_rioja,10,1,0,11.3,320,40,8643.9
20241021_andalucia,andalucia,10,0,0,17.5,8500,45,197838.6
20241021_cataluna,cataluna,10,0,0,16.2,7700,75,223974.0
20241021_madrid,madrid,10,0,0,13.7,6700,55,193706.4
20241021_valenciana,valenciana,10,0,0,14.6,5100,60,138939.7
20241021_galicia,galicia,10,0,0,14.1,2700,35,62387.5
20241021_castilla_y_leon,castilla_y_leon,10,0,0,12.0,2380,30,53593.3
20241021_pais_vasco,pais_vasco,10,0,0,10.4,2200,80,89698.1
20241021_castilla_la_mancha,castilla_la_mancha,10,0,0,14.1,2050,25,42617.3
20241021_canarias,canarias,10,0,0,20.7,2170,20,43091.4
20241021_murcia,murcia,10,0,0,16.0,1550,40,33913.5
20241021_aragon,aragon,10,0,0,12.7,1330,40,35700.6
20241021_baleares,baleares,10,0,0,15.1,1200,15,21663.5
20241021_extremadura,extremadura,10,0,0,14.6,1060,20,21203.7
20241021_asturias,asturias,10,0,0,12.4,1010,45,26644.5
20241021_navarra,navarra,10,0,0,13.3,660,55,18074.7
20241021_cantabria,cantabria,10,0,0,12.6,580,35,13223.3
20241021_la_rioja,la_rioja,10,0,0,11.0,320,40,9244.2
20241022_andalucia,andalucia,10,0,0,17.9,8500,45,202706.4
20241022_cataluna,cataluna,10,0,0,15.2,7700,75,256775.7
20241022_madrid,madrid,10,0,0,12.2,6700,55,183531.0
20241022_valenciana,valenciana,10,0,0,15.1,5100,60,134041.2
20241022_galicia,galicia,10,0,0,11.5,2700,35,71142.5
20241022_castilla_y_leon,castilla_y_leon,10,0,0,11.5,2380,30,64356.9
20241022_pais_vasco,pais_vasco,10,0,0,13.4,2200,80,81573.9
20241022_castilla_la_mancha,castilla_la_mancha,10,0,0,12.2,2050,25,43386.0
20241022_canarias,canarias,10,0,0,21.6,2170,20,38937.5
20241022_murcia,murcia,10,0,0,16.0,1550,40,36101.3
20241022_aragon,aragon,10,0,0,12.1,1330,40,34862.2
20241022_baleares,baleares,10,0,0,15.0,1200,15,21961.9
20241022_extremadura,extremadura,10,0,0,16.1,1060,20,19893.6
20241022_asturias,asturias,10,0,0,11.2,1010,45,27591.2
20241022_navarra,navarra,10,0,0,10.2,660,55,22470.5
20241022_cantabria,cantabria,10,0,0,13.4,580,35,13230.1
20241022_la_rioja,la_rioja,10,0,0,8.8,320,40,10662.3
20241023_andalucia,andalucia,10,0,0,16.0,8500,45,208077.2
20241023_cataluna,cataluna,10,0,0,13.3,7700,75,237373.5
20241023_madrid,madrid,10,0,0,13.3,6700,55,212047.3
20241023_valenciana,valenciana,10,0,0,17.4,5100,60,133672.6
20241023_galicia,galicia,10,0,0,13.2,2700,35,59090.6
20241023_castilla_y_leon,castilla_y_leon,10,0,0,8.0,2380,30,66139.1
20241023_pais_vasco,pais_vasco,10,0,0,15.0,2200,80,74333.8
20241023_castilla_la_mancha,castilla_la_mancha,10,0,0,13.0,2050,25,45352.0
20241023_canarias,canarias,10,0,0,17.8,2170,20,39489.3
20241023_murcia,murcia,10,0,0,19.4,1550,40,34999.4
20241023_aragon,aragon,10,0,0,11.3,1330,40,33789.8
20241023_baleares,baleares,10,0,0,18.5,1200,15,20887.9
20241023_extremadura,extremadura,10,0,0,12.1,1060,20,22197.2
20241023_asturias,asturias,10,0,0,10.5,1010,45,30496.4
20241023_navarra,navarra,10,0,0,11.5,660,55,19886.5
20241023_cantabria,cantabria,10,0,0,13.9,580,35,13515.1
20241023_la_rioja,la_rioja,10,0,0,13.2,320,40,7869.4
20241024_andalucia,andalucia,10,0,0,21.4,8500,45,203140.9
20241024_cataluna,cataluna,10,0,0,12.9,7700,75,240913.1
20241024_madrid,madrid,10,0,0,12.6,6700,55,178864.1
20241024_valenciana,valenciana,10,0,0,16.7,5100,60,121667.1
20241024_galicia,galicia,10,0,0,12.9,2700,35,61361.3
20241024_castilla_y_leon,castilla_y_leon,10,0,0,8.8,2380,30,72776.0
20241024_pais_vasco,pais_vasco,10,0,0,15.6,2200,80,63990.3
20241024_castilla_la_mancha,castilla_la_mancha,10,0,0,12.1,2050,25,45616.2
20241024_canarias,canarias,10,0,0,18.7,2170,20,38633.1
20241024_murcia,murcia,10,0,0,17.9,1550,40,33569.8
20241024_aragon,aragon,10,0,0,15.0,1330,40,31608.8
20241024_baleares,baleares,10,0,0,15.0,1200,15,21574.1
20241024_extremadura,extremadura,10,0,0,13.2,1060,20,22817.2
20241024_asturias,asturias,10,0,0,9.9,1010,45,29838.1
20241024_navarra,navarra,10,0,0,10.2,660,55,22826.4
20241024_cantabria,cantabria,10,0,0,14.4,580,35,14116.5
20241024_la_rioja,la_rioja,10,0,0,12.3,320,40,8350.6
20241025_andalucia,andalucia,10,0,0,18.1,8500,45,185762.4
20241025_cataluna,cataluna,10,0,0,11.5,7700,75,280420.7
20241025_madrid,madrid,10,0,0,11.3,6700,55,208701.5
20241025_valenciana,valenciana,10,0,0,16.3,5100,60,136352.5
20241025_galicia,galicia,10,0,0,13.9,2700,35,65413.9
20241025_castilla_y_leon,castilla_y_leon,10,0,0,9.5,2380,30,66174.6
20241025_pais_vasco,pais_vasco,10,0,0,12.4,2200,80,74393.7
20241025_castilla_la_mancha,castilla_la_mancha,10,0,0,11.8,2050,25,54667.4
20241025_canarias,canarias,10,0,0,20.2,2170,20,41868.4
20241025_murcia,murcia,10,0,0,15.6,1550,40,37311.6
20241025_aragon,aragon,10,0,0,12.8,1330,40,35308.7
20241025_baleares,baleares,10,0,0,16.6,1200,15,22286.8
20241025_extremadura,extremadura,10,0,0,16.0,1060,20,20225.2
20241025_asturias,asturias,10,0,0,11.9,1010,45,29456.4
20241025_navarra,navarra,10,0,0,9.6,660,55,22133.2
20241025_cantabria,cantabria,10,0,0,12.6,580,35,13128.9
20241025_la_rioja,la_rioja,10,0,0,12.5,320,40,7884.5
20241026_andalucia,andalucia,10,1,0,16.1,8500,45,178492.5
20241026_cataluna,cataluna,10,1,0,13.9,7700,75,214167.0
20241026_madrid,madrid,10,1,0,12.4,6700,55,176319.1
20241026_valenciana,valenciana,10,1,0,15.4,5100,60,119157.5
20241026_galicia,galicia,10,1,0,14.0,2700,35,50607.8
20241026_castilla_y_leon,castilla_y_leon,10,1,0,8.7,2380,30,62549.4
20241026_pais_vasco,pais_vasco,10,1,0,12.8,2200,80,63110.6
20241026_castilla_la_mancha,castilla_la_mancha,10,1,0,11.2,2050,25,44488.1
20241026_canarias,canarias,10,1,0,21.3,2170,20,38765.1
20241026_murcia,murcia,10,1,0,14.8,1550,40,31882.3
20241026_aragon,aragon,10,1,0,12.8,1330,40,28801.9
20241026_baleares,baleares,10,1,0,16.1,1200,15,19221.7
20241026_extremadura,extremadura,10,1,0,13.5,1060,20,22344.9
20241026_asturias,asturias,10,1,0,11.4,1010,45,26696.2
20241026_navarra,navarra,10,1,0,9.6,660,55,21154.6
20241026_cantabria,cantabria,10,1,0,13.8,580,35,11825.6
20241026_la_rioja,la_rioja,10,1,0,11.1,320,40,7699.6
20241027_andalucia,andalucia,10,1,0,15.0,8500,45,195410.2
20241027_cataluna,cataluna,10,1,0,13.0,7700,75,201723.6
20241027_madrid,madrid,10,1,0,14.8,6700,55,153176.6
20241027_valenciana,valenciana,10,1,0,15.5,5100,60,133910.8
20241027_galicia,galicia,10,1,0,12.2,2700,35,60777.1
20241027_castilla_y_leon,castilla_y_leon,10,1,0,7.1,2380,30,66150.4
20241027_pais_vasco,pais_vasco,10,1,0,11.8,2200,80,72646.1
20241027_castilla_la_mancha,castilla_la_mancha,10,1,0,12.2,2050,25,41375.4
20241027_canarias,canarias,10,1,0,19.8,2170,20,33362.9
20241027_murcia,murcia,10,1,0,17.0,1550,40,31381.7
20241027_aragon,aragon,10,1,0,14.1,1330,40,28796.9
20241027_baleares,baleares,10,1,0,14.7,1200,15,19894.9
20241027_extremadura,extremadura,10,1,0,13.4,1060,20,20042.8
20241027_asturias,asturias,10,1,0,11.9,1010,45,23787.0
20241027_navarra,navarra,10,1,0,8.3,660,55,22944.7
20241027_cantabria,cantabria,10,1,0,14.4,580,35,11923.7
20241027_la_rioja,la_rioja,10,1,0,12.2,320,40,7975.2
20241028_andalucia,andalucia,10,0,0,16.9,8500,45,190179.6
20241028_cataluna,cataluna,10,0,0,13.9,7700,75,257866.3
20241028_madrid,madrid,10,0,0,12.9,6700,55,199048.7
20241028_valenciana,valenciana,10,0,0,15.1,5100,60,137400.2
20241028_galicia,galicia,10,0,0,12.1,2700,35,68131.3
20241028_castilla_y_leon,castilla_y_leon,10,0,0,10.3,2380,30,56973.8
20241028_pais_vasco,pais_vasco,10,0,0,12.0,2200,80,78260.6
20241028_castilla_la_mancha,castilla_la_mancha,10,0,0,9.6,2050,25,56818.6
20241028_canarias,canarias,10,0,0,18.7,2170,20,39320.5
20241028_murcia,murcia,10,0,0,18.8,1550,40,36308.4
20241028_aragon,aragon,10,0,0,12.0,1330,40,36109.4
20241028_baleares,baleares,10,0,0,15.7,1200,15,23805.1
20241028_extremadura,extremadura,10,0,0,14.8,1060,20,19851.3
20241028_asturias,asturias,10,0,0,9.8,1010,45,32905.3
20241028_navarra,navarra,10,0,0,10.3,660,55,20397.1
20241028_cantabria,cantabria,10,0,0,13.0,580,35,13837.2
20241028_la_rioja,la_rioja,10,0,0,11.6,320,40,8882.2
20241029_andalucia,andalucia,10,0,0,15.5,8500,45,210043.3
20241029_cataluna,cataluna,10,0,0,12.8,7700,75,250003.9
20241029_madrid,madrid,10,0,0,11.2,6700,55,222145.9
20241029_valenciana,valenciana,10,0,0,15.2,5100,60,148114.8
20241029_galicia,galicia,10,0,0,14.7,2700,35,58628.6
20241029_castilla_y_leon,castilla_y_leon,10,0,0,4.4,2380,30,102693.9
20241029_pais_vasco,pais_vasco,10,0,0,11.3,2200,80,78035.2
20241029_castilla_la_mancha,castilla_la_mancha,10,0,0,10.5,2050,25,50730.3
20241029_canarias,canarias,10,0,0,21.5,2170,20,42916.4
20241029_murcia,murcia,10,0,0,17.9,1550,40,35261.0
20241029_aragon,aragon,10,0,0,10.6,1330,40,37776.6
20241029_baleares,baleares,10,0,0,16.6,1200,15,22045.1
20241029_extremadura,extremadura,10,0,0,14.9,1060,20,20276.8
20241029_asturias,asturias,10,0,0,11.9,1010,45,28945.3
20241029_navarra,navarra,10,0,0,9.7,660,55,21549.2
20241029_cantabria,cantabria,10,0,0,11.2,580,35,15293.5
20241029_la_rioja,la_rioja,10,0,0,11.7,320,40,9239.4
20241030_andalucia,andalucia,10,0,0,14.3,8500,45,205319.8
20241030_cataluna,cataluna,10,0,0,12.8,7700,75,265110.0
20241030_madrid,madrid,10,0,0,11.1,6700,55,207561.2
20241030_valenciana,valenciana,10,0,0,13.5,5100,60,151083.1
20241030_galicia,galicia,10,0,0,11.9,2700,35,67002.7
20241030_castilla_y_leon,castilla_y_leon,10,0,0,7.9,2380,30,79506.7
20241030_pais_vasco,pais_vasco,10,0,0,10.3,2200,80,83313.4
20241030_castilla_la_mancha,castilla_la_mancha,10,0,0,12.9,2050,25,45425.2
20241030_canarias,canarias,10,0,0,20.5,2170,20,42175.5
20241030_murcia,murcia,10,0,0,15.9,1550,40,34623.1
20241030_aragon,aragon,10,0,0,12.0,1330,40,37529.4
20241030_baleares,baleares,10,0,0,17.2,1200,15,19796.8
20241030_extremadura,extremadura,10,0,0,15.1,1060,20,20017.7
20241030_asturias,asturias,10,0,0,10.5,1010,45,30280.9
20241030_navarra,navarra,10,0,0,11.2,660,55,21259.0
20241030_cantabria,cantabria,10,0,0,11.9,580,35,15510.8
20241030_la_rioja,la_rioja,10,0,0,10.8,320,40,8889.4
20241031_andalucia,andalucia,10,0,0,15.1,8500,45,210362.2
20241031_cataluna,cataluna,10,0,0,13.1,7700,75,235029.9
20241031_madrid,madrid,10,0,0,12.8,6700,55,187937.1
20241031_valenciana,valenciana,10,0,0,17.5,5100,60,123699.7
20241031_galicia,galicia,10,0,0,11.7,2700,35,67295.4
20241031_castilla_y_leon,castilla_y_leon,10,0,0,6.8,2380,30,79835.1
20241031_pais_vasco,pais_vasco,10,0,0,14.1,2200,80,71604.9
20241031_castilla_la_mancha,castilla_la_mancha,10,0,0,9.9,2050,25,49282.3
20241031_canarias,canarias,10,0,0,17.1,2170,20,39022.6
20241031_murcia,murcia,10,0,0,14.9,1550,40,35777.2
20241031_aragon,aragon,10,0,0,7.5,1330,40,47350.9
20241031_baleares,baleares,10,0,0,17.0,1200,15,22823.8
20241031_extremadura,extremadura,10,0,0,10.5,1060,20,24555.6
20241031_asturias,asturias,10,0,0,10.3,1010,45,31213.5
20241031_navarra,navarra,10,0,0,8.2,660,55,27470.0
20241031_cantabria,cantabria,10,0,0,12.2,580,35,14513.4
20241031_la_rioja,la_rioja,10,0,0,12.6,320,40,8217.8
20241101_andalucia,andalucia,11,0,1,16.5,8500,45,163143.6
20241101_cataluna,cataluna,11,0,1,11.1,7700,75,230679.5
20241101_madrid,madrid,11,0,1,14.5,6700,55,156964.1
20241101_valenciana,valenciana,11,0,1,15.6,5100,60,110775.3
20241101_galicia,galicia,11,0,1,13.2,2700,35,51362.8
20241101_castilla_y_leon,castilla_y_leon,11,0,1,5.8,2380,30,72775.8
20241101_pais_vasco,pais_vasco,11,0,1,14.2,2200,80,66075.7
20241101_castilla_la_mancha,castilla_la_mancha,11,0,1,10.2,2050,25,43536.9
20241101_canarias,canarias,11,0,1,17.2,2170,20,34186.7
20241101_murcia,murcia,11,0,1,15.9,1550,40,31144.4
20241101_aragon,aragon,11,0,1,11.7,1330,40,30200.7
20241101_baleares,baleares,11,0,1,16.3,1200,15,17471.7
20241101_extremadura,extremadura,11,0,1,13.7,1060,20,17792.4
20241101_asturias,asturias,11,0,1,12.1,1010,45,24185.7
20241101_navarra,navarra,11,0,1,9.8,660,55,19958.7
20241101_cantabria,cantabria,11,0,1,9.9,580,35,13553.0
20241101_la_rioja,la_rioja,11,0,1,9.9,320,40,7655.9
20241102_andalucia,andalucia,11,1,0,15.2,8500,45,181349.7
20241102_cataluna,cataluna,11,1,0,14.7,7700,75,213057.5
20241102_madrid,madrid,11,1,0,12.7,6700,55,176685.5
20241102_valenciana,valenciana,11,1,0,14.3,5100,60,129106.8
20241102_galicia,galicia,11,1,0,12.8,2700,35,62819.8
20241102_castilla_y_leon,castilla_y_leon,11,1,0,7.6,2380,30,63826.5
20241102_pais_vasco,pais_vasco,11,1,0,9.0,2200,80,84124.4
20241102_castilla_la_mancha,castilla_la_mancha,11,1,0,7.4,2050,25,63336.3
20241102_canarias,canarias,11,1,0,20.3,2170,20,35786.0
20241102_murcia,murcia,11,1,0,14.0,1550,40,35458.1
20241102_aragon,aragon,11,1,0,8.7,1330,40,37175.4
20241102_baleares,baleares,11,1,0,14.3,1200,15,20387.1
20241102_extremadura,extremadura,11,1,0,13.7,1060,20,20559.0
20241102_asturias,asturias,11,1,0,12.8,1010,45,24186.9
20241102_navarra,navarra,11,1,0,11.0,660,55,18231.8
20241102_cantabria,cantabria,11,1,0,9.4,580,35,15062.4
20241102_la_rioja,la_rioja,11,1,0,9.0,320,40,8971.7
20241103_andalucia,andalucia,11,1,0,14.3,8500,45,186315.4
20241103_cataluna,cataluna,11,1,0,13.6,7700,75,240584.5
20241103_madrid,madrid,11,1,0,8.7,6700,55,208874.9
20241103_valenciana,valenciana,11,1,0,13.8,5100,60,135877.4
20241103_galicia,galicia,11,1,0,11.4,2700,35,61562.4
20241103_castilla_y_leon,castilla_y_leon,11,1,0,8.6,2380,30,67657.3
20241103_pais_vasco,pais_vasco,11,1,0,11.2,2200,80,70930.9
20241103_castilla_la_mancha,castilla_la_mancha,11,1,0,10.8,2050,25,45236.9
20241103_canarias,canarias,11,1,0,19.0,2170,20,35225.1
20241103_murcia,murcia,11,1,0,16.7,1550,40,31630.2
20241103_aragon,aragon,11,1,0,11.6,1330,40,34860.9
20241103_baleares,baleares,11,1,0,15.9,1200,15,18822.3
20241103_extremadura,extremadura,11,1,0,14.1,1060,20,19485.5
20241103_asturias,asturias,11,1,0,14.9,1010,45,22512.6
20241103_navarra,navarra,11,1,0,10.4,660,55,19863.3
20241103_cantabria,cantabria,11,1,0,11.8,580,35,13297.4
20241103_la_rioja,la_rioja,11,1,0,10.4,320,40,8670.3
20241104_andalucia,andalucia,11,0,0,17.1,8500,45,200707.1
20241104_cataluna,cataluna,11,0,0,12.0,7700,75,262022.1
20241104_madrid,madrid,11,0,0,9.1,6700,55,261785.1
20241104_valenciana,valenciana,11,0,0,14.0,5100,60,151130.6
20241104_galicia,galicia,11,0,0,12.0,2700,35,69662.6
20241104_castilla_y_leon,castilla_y_leon,11,0,0,7.3,2380,30,75765.0
20241104_pais_vasco,pais_vasco,11,0,0,9.8,2200,80,98015.1
20241104_castilla_la_mancha,castilla_la_mancha,11,0,0,10.4,2050,25,55146.6
20241104_canarias,canarias,11,0,0,21.3,2170,20,41386.2
20241104_murcia,murcia,11,0,0,15.9,1550,40,35322.2
20241104_aragon,aragon,11,0,0,8.3,1330,40,44289.9
20241104_baleares,baleares,11,0,0,16.0,1200,15,20890.5
20241104_extremadura,extremadura,11,0,0,12.0,1060,20,23168.1
20241104_asturias,asturias,11,0,0,14.1,1010,45,23112.5
20241104_navarra,navarra,11,0,0,10.0,660,55,22078.3
20241104_cantabria,cantabria,11,0,0,10.9,580,35,15508.9
20241104_la_rioja,la_rioja,11,0,0,10.7,320,40,9509.6
20241105_andalucia,andalucia,11,0,0,15.6,8500,45,214489.4
20241105_cataluna,cataluna,11,0,0,14.3,7700,75,249039.1
20241105_madrid,madrid,11,0,0,10.0,6700,55,232284.8
20241105_valenciana,valenciana,11,0,0,15.4,5100,60,132107.8
20241105_galicia,galicia,11,0,0,9.4,2700,35,73155.5
20241105_castilla_y_leon,castilla_y_leon,11,0,0,7.4,2380,30,79458.2
20241105_pais_vasco,pais_vasco,11,0,0,9.4,2200,80,97361.7
20241105_castilla_la_mancha,castilla_la_mancha,11,0,0,10.3,2050,25,56209.3
20241105_canarias,canarias,11,0,0,19.8,2170,20,38504.9
20241105_murcia,murcia,11,0,0,15.8,1550,40,36511.3
20241105_aragon,aragon,11,0,0,9.0,1330,40,39664.9
20241105_baleares,baleares,11,0,0,15.2,1200,15,20798.4
20241105_extremadura,extremadura,11,0,0,13.8,1060,20,20918.8
20241105_asturias,asturias,11,0,0,13.5,1010,45,23394.7
20241105_navarra,navarra,11,0,0,9.3,660,55,25102.9
20241105_cantabria,cantabria,11,0,0,10.5,580,35,16023.7
20241105_la_rioja,la_rioja,11,0,0,9.1,320,40,9873.8
20241106_andalucia,andalucia,11,0,0,15.5,8500,45,190658.3
20241106_cataluna,cataluna,11,0,0,12.2,7700,75,270050.7
20241106_madrid,madrid,11,0,0,10.3,6700,55,211496.5
20241106_valenciana,valenciana,11,0,0,16.0,5100,60,140557.6
20241106_galicia,galicia,11,0,0,10.0,2700,35,72664.6
20241106_castilla_y_leon,castilla_y_leon,11,0,0,5.8,2380,30,90418.3
20241106_pais_vasco,pais_vasco,11,0,0,11.3,2200,80,85032.8
20241106_castilla_la_mancha,castilla_la_mancha,11,0,0,9.5,2050,25,53025.3
20241106_canarias,canarias,11,0,0,20.5,2170,20,40153.6
20241106_murcia,murcia,11,0,0,15.3,1550,40,33111.5
20241106_aragon,aragon,11,0,0,8.8,1330,40,45456.2
20241106_baleares,baleares,11,0,0,13.9,1200,15,23819.0
20241106_extremadura,extremadura,11,0,0,8.8,1060,20,27700.1
20241106_asturias,asturias,11,0,0,10.7,1010,45,32928.2
20241106_navarra,navarra,11,0,0,7.3,660,55,27763.0
20241106_cantabria,cantabria,11,0,0,13.1,580,35,13436.3
20241106_la_rioja,la_rioja,11,0,0,9.0,320,40,10368.3
20241107_andalucia,andalucia,11,0,0,12.9,8500,45,219260.5
20241107_cataluna,cataluna,11,0,0,14.0,7700,75,247943.0
20241107_madrid,madrid,11,0,0,10.2,6700,55,224830.3
20241107_valenciana,valenciana,11,0,0,15.2,5100,60,143604.7
20241107_galicia,galicia,11,0,0,10.6,2700,35,80604.1
20241107_castilla_y_leon,castilla_y_leon,11,0,0,8.8,2380,30,73294.9
20241107_pais_vasco,pais_vasco,11,0,0,9.6,2200,80,86344.0
20241107_castilla_la_mancha,castilla_la_mancha,11,0,0,9.3,2050,25,56366.6
20241107_canarias,canarias,11,0,0,16.7,2170,20,41316.1
20241107_murcia,murcia,11,0,0,16.7,1550,40,35726.9
20241107_aragon,aragon,11,0,0,8.5,1330,40,42457.2
20241107_baleares,baleares,11,0,0,15.2,1200,15,21662.9
20241107_extremadura,extremadura,11,0,0,12.6,1060,20,23362.6
20241107_asturias,asturias,11,0,0,12.4,1010,45,25890.9
20241107_navarra,navarra,11,0,0,9.1,660,55,23235.5
20241107_cantabria,cantabria,11,0,0,11.4,580,35,15919.5
20241107_la_rioja,la_rioja,11,0,0,10.7,320,40,9853.1
20241108_andalucia,andalucia,11,0,0,15.5,8500,45,202474.1
20241108_cataluna,cataluna,11,0,0,11.7,7700,75,247641.6
20241108_madrid,madrid,11,0,0,12.2,6700,55,196130.0
20241108_valenciana,valenciana,11,0,0,15.0,5100,60,143945.8
20241108_galicia,galicia,11,0,0,9.5,2700,35,76305.2
20241108_castilla_y_leon,castilla_y_leon,11,0,0,8.9,2380,30,71118.0
20241108_pais_vasco,pais_vasco,11,0,0,9.9,2200,80,88772.8
20241108_castilla_la_mancha,castilla_la_mancha,11,0,0,11.1,2050,25,52446.3
20241108_canarias,canarias,11,0,0,17.0,2170,20,43538.0
20241108_murcia,murcia,11,0,0,16.1,1550,40,34789.5
20241108_aragon,aragon,11,0,0,7.6,1330,40,49591.1
20241108_baleares,baleares,11,0,0,15.4,1200,15,20215.6
20241108_extremadura,extremadura,11,0,0,11.5,1060,20,28175.5
20241108_asturias,asturias,11,0,0,10.8,1010,45,28923.0
20241108_navarra,navarra,11,0,0,7.3,660,55,29497.2
20241108_cantabria,cantabria,11,0,0,12.7,580,35,15280.2
20241108_la_rioja,la_rioja,11,0,0,9.5,320,40,10546.8
20241109_andalucia,andalucia,11,1,0,13.6,8500,45,197901.2
20241109_cataluna,cataluna,11,1,0,12.3,7700,75,251726.8
20241109_madrid,madrid,11,1,0,10.6,6700,55,190906.5
20241109_valenciana,valenciana,11,1,0,14.2,5100,60,118194.0
20241109_galicia,galicia,11,1,0,8.0,2700,35,83691.5
20241109_castilla_y_leon,castilla_y_leon,11,1,0,6.1,2380,30,76393.2
20241109_pais_vasco,pais_vasco,11,1,0,11.7,2200,80,76877.5
20241109_castilla_la_mancha,castilla_la_mancha,11,1,0,10.2,2050,25,52620.0
20241109_canarias,canarias,11,1,0,19.7,2170,20,37082.5
20241109_murcia,murcia,11,1,0,15.0,1550,40,30474.1
20241109_aragon,aragon,11,1,0,10.5,1330,40,30875.3
20241109_baleares,baleares,11,1,0,13.8,1200,15,20735.0
