row_id,unit_number,time_in_cycles,op_setting_1,op_setting_2,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,RUL
84_208,84,208,0.0011,0.0005,642.87,1593.26,1425.05,21.61,552.18,2388.19,9067.24,47.89,520.47,2388.22,8134.41,8.4703,394,38.65,23.1343,59
84_210,84,210,0.0047,-0.0002,643.46,1595.72,1418.21,21.61,552.7,2388.15,9055.89,48.03,520.48,2388.18,8133.66,8.4878,395,38.75,23.231,57
84_213,84,213,-0.0027,-0.0004,643.18,1595.11,1418.3,21.61,552.17,2388.2,9070.82,47.74,520.58,2388.17,8140.68,8.4957,395,38.56,23.2459,54
84_214,84,214,-0.0031,0.0002,643.16,1593.43,1422.9,21.61,552.67,2388.15,9067.58,47.94,520.08,2388.22,8133.71,8.4693,396,38.58,23.2509,53
84_218,84,218,0.0032,-0.0002,642.92,1594.07,1414.09,21.61,552.7,2388.16,9064.3,48.03,520.81,2388.22,8148.27,8.4838,395,38.72,23.3263,49
84_229,84,229,-0.0005,-0.0005,643.35,1593.36,1422.96,21.61,552.34,2388.15,9068.65,47.87,520.21,2388.22,8137.48,8.4737,394,38.6,23.2358,38
84_230,84,230,-0.0043,0.0001,643.14,1603.23,1419.91,21.61,552.03,2388.24,9058.99,47.85,520.02,2388.17,8138.06,8.4904,396,38.68,23.1196,37
84_232,84,232,-0.0005,-0.0002,643.05,1598.35,1425.0,21.61,552.13,2388.19,9069.45,47.88,520.27,2388.19,8142.12,8.4854,396,38.63,23.1939,35
84_237,84,237,0.0015,0.0003,643.36,1596.69,1419.05,21.61,551.49,2388.18,9071.3,47.98,520.39,2388.16,8147.09,8.4949,396,38.48,23.087,30
84_238,84,238,-0.0021,-0.0002,643.33,1608.71,1431.8,21.61,553.35,2388.21,9068.72,47.88,520.17,2388.25,8146.24,8.507,395,38.49,23.1865,29
84_239,84,239,-0.0029,-0.0004,642.95,1591.92,1417.63,21.61,552.3,2388.18,9064.22,47.85,520.14,2388.19,8143.45,8.4927,394,38.6,23.1215,28
84_240,84,240,0.0017,-0.0005,643.39,1596.6,1417.97,21.61,552.56,2388.23,9065.01,47.96,520.54,2388.22,8138.74,8.4886,396,38.64,23.185,27
84_242,84,242,-0.0033,0.0004,643.14,1603.06,1420.64,21.61,551.71,2388.2,9070.84,47.96,520.69,2388.21,8144.76,8.4686,396,38.62,23.1049,25
84_244,84,244,0.0031,0.0002,643.57,1596.34,1425.06,21.61,552.36,2388.2,9065.53,47.95,519.98,2388.23,8145.07,8.5133,397,38.57,23.076,23
84_247,84,247,-0.0019,-0.0004,643.65,1611.57,1423.9,21.61,551.7,2388.21,9071.0,47.88,520.59,2388.14,8147.47,8.4694,395,38.57,23.0683,20
84_248,84,248,0.0013,-0.0002,643.75,1599.69,1415.04,21.61,551.74,2388.19,9073.11,48.04,520.4,2388.21,8144.86,8.5116,395,38.77,23.0883,19
84_249,84,249,-0.002,-0.0003,643.29,1601.26,1429.37,21.61,551.9,2388.18,9076.46,48.09,519.4,2388.19,8153.35,8.4889,396,38.47,23.1147,18
84_250,84,250,0.0011,-0.0,643.27,1599.02,1422.64,21.61,551.48,2388.3,9079.22,48.01,519.93,2388.24,8144.44,8.4885,395,38.26,23.1047,17
84_252,84,252,-0.0001,-0.0004,643.31,1599.0,1425.48,21.61,551.9,2388.19,9071.71,48.16,520.43,2388.24,8145.85,8.5067,396,38.53,23.0989,15
84_254,84,254,0.0008,0.0002,643.23,1597.37,1420.56,21.61,551.91,2388.24,9077.01,48.14,520.16,2388.18,8146.79,8.4733,395,38.47,23.0382,13
84_256,84,256,-0.0031,-0.0,643.24,1597.33,1430.68,21.61,551.8,2388.21,9072.41,48.04,520.33,2388.26,8147.2,8.5076,395,38.54,23.0157,11
84_258,84,258,0.0033,-0.0003,644.34,1599.54,1420.96,21.61,551.6,2388.24,9071.07,48.0,519.6,2388.21,8145.0,8.4864,397,38.28,23.0497,9
84_261,84,261,0.0002,0.0005,643.99,1597.57,1422.32,21.61,551.92,2388.26,9070.99,48.15,519.96,2388.18,8154.63,8.519,397,38.3,23.1134,6
84_262,84,262,-0.0012,-0.0005,643.03,1608.43,1430.82,21.61,551.32,2388.19,9075.19,48.09,519.55,2388.24,8147.66,8.5567,395,38.63,23.1213,5
84_263,84,263,-0.0021,0.0004,643.69,1601.97,1422.61,21.61,551.72,2388.2,9073.18,48.17,520.11,2388.21,8151.87,8.5247,395,38.41,23.0407,4
84_266,84,266,-0.0013,-0.0,643.2,1605.59,1428.1,21.61,551.8,2388.25,9077.82,48.08,519.74,2388.2,8146.22,8.5336,395,38.36,23.0022,1
85_4,85,4,-0.0009,-0.0002,642.43,1591.46,1399.49,21.61,553.8,2388.11,9043.85,47.48,522.06,2388.06,8129.57,8.4057,393,38.9,23.2142,184
85_5,85,5,0.0048,-0.0003,642.01,1589.04,1400.7,21.61,553.19,2388.09,9037.75,47.38,522.25,2388.13,8126.68,8.4239,393,38.88,23.3594,183
85_13,85,13,-0.0013,0.0002,642.2,1586.6,1409.83,21.61,554.05,2388.06,9054.49,47.54,521.36,2388.06,8134.67,8.4252,392,38.9,23.3357,175
85_16,85,16,0.0004,0.0005,642.77,1582.07,1410.99,21.61,554.11,2388.05,9050.55,47.32,521.77,2388.07,8133.72,8.4512,391,38.81,23.4112,172
85_17,85,17,0.0004,0.0003,642.93,1590.99,1408.9,21.61,553.32,2388.12,9045.83,47.32,521.21,2388.08,8127.8,8.4059,392,39.07,23.4003,171
85_19,85,19,-0.0007,0.0001,642.56,1588.44,1403.63,21.61,553.79,2388.04,9043.28,47.3,522.08,2388.11,8131.6,8.4319,393,38.99,23.2704,169
85_21,85,21,-0.0012,0.0,642.22,1585.68,1406.51,21.61,553.63,2388.1,9039.79,47.39,521.6,2388.13,8133.92,8.4333,392,39.0,23.2366,167
85_23,85,23,0.0057,0.0003,642.69,1591.33,1407.79,21.61,553.71,2388.13,9043.86,47.39,521.44,2388.08,8125.87,8.4387,393,38.91,23.2444,165
85_26,85,26,-0.0019,-0.0004,642.71,1584.58,1401.23,21.61,554.4,2388.08,9052.27,47.44,521.56,2388.06,8131.12,8.4405,393,39.13,23.347,162
85_28,85,28,0.0015,-0.0002,642.4,1586.99,1403.32,21.61,554.0,2388.05,9057.27,47.37,521.67,2388.14,8131.5,8.4044,393,38.79,23.3527,160
85_30,85,30,-0.0001,0.0002,642.73,1589.19,1407.82,21.61,553.21,2388.12,9042.61,47.48,521.37,2388.07,8129.81,8.4122,393,38.82,23.3216,158
85_35,85,35,-0.0031,0.0004,642.67,1588.03,1404.63,21.61,553.58,2388.07,9051.62,47.53,521.83,2388.12,8124.33,8.4248,391,38.88,23.2829,153
85_36,85,36,-0.0021,0.0003,641.96,1585.14,1403.25,21.61,554.0,2388.12,9047.79,47.42,521.78,2388.15,8126.72,8.4366,392,38.94,23.3038,152
85_38,85,38,-0.0014,0.0004,642.14,1583.88,1405.04,21.61,554.06,2388.05,9047.57,47.48,522.04,2388.1,8129.87,8.4401,393,38.94,23.3578,150
85_39,85,39,0.0033,-0.0003,642.57,1587.6,1402.04,21.61,554.53,2388.13,9044.3,47.4,521.73,2388.06,8129.42,8.4211,392,39.01,23.3667,149
85_40,85,40,-0.0044,0.0001,642.82,1592.13,1402.5,21.61,553.25,2388.13,9048.2,47.47,521.81,2388.1,8130.59,8.416,393,38.77,23.3966,148
85_41,85,41,-0.0028,-0.0003,642.57,1591.49,1403.02,21.61,553.83,2388.1,9049.91,47.35,521.98,2388.1,8123.6,8.4392,393,38.8,23.2299,147
85_42,85,42,-0.0021,-0.0003,642.45,1589.39,1399.22,21.61,553.66,2388.07,9046.73,47.33,521.38,2388.09,8126.91,8.4199,391,38.74,23.3729,146
85_43,85,43,-0.001,-0.0003,642.73,1584.77,1405.57,21.61,552.87,2388.08,9049.61,47.53,521.88,2388.06,8133.24,8.4393,394,38.85,23.4313,145
85_44,85,44,0.0008,0.0002,642.72,1588.86,1410.37,21.61,554.45,2388.03,9048.92,47.4,521.6,2388.12,8127.44,8.4138,393,38.89,23.3747,144
85_45,85,45,-0.0012,0.0003,642.67,1590.15,1408.48,21.61,553.62,2388.11,9052.8,47.31,521.76,2388.07,8131.5,8.4402,394,39.01,23.2769,143
85_46,85,46,-0.0008,0.0001,642.16,1591.45,1401.9,21.61,554.18,2388.17,9047.6,47.5,522.0,2388.09,8124.3,8.4418,393,38.98,23.3411,142
85_47,85,47,-0.0019,-0.0005,642.63,1584.1,1401.53,21.61,553.6,2388.12,9037.76,47.46,521.87,2388.13,8128.51,8.4478,392,39.03,23.3067,141
85_48,85,48,-0.0024,-0.0002,642.73,1587.05,1412.91,21.61,554.11,2388.1,9047.98,47.54,521.53,2388.07,8129.85,8.4147,392,39.06,23.452,140
85_49,85,49,0.0002,0.0001,642.44,1594.21,1407.72,21.61,553.94,2388.1,9052.31,47.44,521.53,2388.12,8130.67,8.4278,393,38.85,23.3197,139
85_50,85,50,0.0018,-0.0004,642.4,1592.68,1408.59,21.61,553.2,2388.13,9050.44,47.5,522.08,2388.08,8127.07,8.4445,394,38.97,23.3855,138
85_51,85,51,-0.0002,-0.0001,642.41,1584.81,1408.1,21.61,553.41,2388.13,9049.9,47.38,521.42,2388.09,8129.22,8.4348,394,38.95,23.2695,137
85_53,85,53,0.0027,-0.0002,642.42,1586.59,1400.61,21.61,554.76,2388.06,9041.06,47.42,521.42,2388.07,8132.14,8.4335,391,38.83,23.3808,135
85_55,85,55,-0.0028,-0.0004,642.76,1589.41,1399.76,21.61,553.76,2388.09,9046.7,47.41,520.92,2388.1,8130.26,8.4167,392,38.96,23.2452,133
85_56,85,56,0.0028,-0.0004,642.64,1590.52,1403.97,21.61,554.13,2388.11,9051.83,47.42,522.15,2388.1,8125.99,8.4284,393,38.96,23.3748,132
85_59,85,59,0.0021,0.0003,642.41,1581.12,1405.76,21.61,553.85,2388.1,9050.46,47.35,522.06,2388.09,8129.41,8.4333,393,39.04,23.3655,129
85_60,85,60,-0.0038,-0.0005,642.13,1592.98,1398.84,21.61,553.83,2388.07,9043.36,47.37,521.27,2388.06,8133.4,8.4156,391,38.91,23.2915,128
85_61,85,61,-0.0008,-0.0001,642.85,1581.17,1400.56,21.61,553.36,2388.11,9053.86,47.31,521.78,2388.11,8134.73,8.4412,392,38.86,23.4161,127
85_62,85,62,0.0035,-0.0003,643.08,1591.1,1402.85,21.61,554.16,2388.12,9050.75,47.43,521.51,2388.08,8123.89,8.4309,392,39.01,23.3259,126
85_64,85,64,-0.0001,0.0001,642.72,1579.92,1402.52,21.61,553.56,2388.13,9049.84,47.24,521.66,2388.1,8127.92,8.4743,391,38.79,23.3397,124
85_66,85,66,-0.0018,-0.0002,641.81,1591.27,1407.31,21.61,553.54,2388.11,9052.77,47.51,521.64,2388.08,8133.49,8.4003,393,39.09,23.3484,122
85_67,85,67,-0.0005,0.0003,642.52,1587.97,1406.84,21.61,554.14,2388.17,9046.58,47.45,522.0,2388.1,8132.37,8.4413,392,38.81,23.3884,121
85_70,85,70,0.001,0.0003,642.54,1587.26,1412.08,21.61,552.89,2388.13,9048.53,47.35,521.73,2388.15,8125.93,8.4326,394,38.85,23.363,118
85_72,85,72,0.0012,-0.0004,642.67,1590.62,1410.57,21.61,554.03,2388.13,9041.75,47.55,521.34,2388.1,8126.53,8.4418,392,39.03,23.3665,116
85_75,85,75,0.0034,-0.0002,642.55,1582.42,1402.67,21.61,553.64,2388.06,9044.12,47.65,521.47,2388.05,8130.46,8.4527,393,38.84,23.1912,113
85_77,85,77,0.0004,-0.0002,642.22,1589.93,1411.77,21.61,553.39,2388.12,9048.62,47.44,521.4,2388.15,8130.07,8.4172,393,38.81,23.3432,111
85_78,85,78,-0.0023,0.0003,642.8,1584.81,1412.78,21.61,553.55,2388.14,9051.42,47.42,521.71,2388.09,8123.91,8.4328,392,38.87,23.3254,110
85_79,85,79,0.0017,0.0003,642.43,1586.15,1406.39,21.61,553.89,2388.18,9051.34,47.4,521.64,2388.11,8126.88,8.4362,394,38.73,23.3519,109
85_81,85,81,0.0014,0.0001,642.26,1582.11,1401.47,21.61,552.26,2388.11,9045.85,47.36,521.56,2388.07,8134.66,8.429,392,38.87,23.3273,107
85_82,85,82,-0.0013,0.0,642.08,1588.66,1409.23,21.61,553.88,2388.12,9052.14,47.47,521.76,2388.09,8132.88,8.4089,393,38.97,23.3551,106
85_83,85,83,0.0018,0.0005,642.83,1592.39,1406.19,21.61,553.68,2388.1,9051.29,47.4,521.67,2388.13,8123.44,8.4276,392,38.67,23.4252,105
85_86,85,86,0.0012,-0.0005,642.91,1582.74,1404.08,21.61,553.4,2388.08,9052.3,47.58,521.35,2388.14,8133.33,8.4064,392,38.87,23.38,102
85_87,85,87,0.0019,-0.0003,642.58,1583.6,1403.38,21.61,553.26,2388.1,9046.61,47.7,521.43,2388.13,8133.23,8.4214,394,38.9,23.3083,101
85_88,85,88,0.0004,0.0002,642.19,1597.43,1407.13,21.61,553.58,2388.07,9054.09,47.55,521.82,2388.15,8132.71,8.4204,393,38.8,23.2964,100
85_89,85,89,0.0046,-0.0002,643.02,1585.05,1410.43,21.61,553.73,2388.1,9048.24,47.5,521.54,2388.09,8125.67,8.4139,392,38.85,23.3259,99
85_98,85,98,-0.0017,0.0003,642.63,1596.99,1406.18,21.61,553.27,2388.07,9048.59,47.52,521.19,2388.12,8133.93,8.4643,393,38.85,23.3123,90
85_99,85,99,-0.0019,0.0003,642.59,1600.02,1408.28,21.61,553.42,2388.13,9046.82,47.58,521.47,2388.16,8133.56,8.4136,395,38.67,23.3731,89
85_102,85,102,0.0035,0.0005,642.52,1585.43,1407.96,21.61,553.58,2388.06,9050.98,47.63,521.22,2388.11,8134.68,8.4555,393,38.98,23.1996,86
85_103,85,103,-0.0034,-0.0005,642.92,1587.12,1410.06,21.61,553.39,2388.09,9044.51,47.45,521.13,2388.1,8131.46,8.4471,394,38.59,23.2953,85
85_106,85,106,0.0016,0.0005,642.63,1587.61,1407.18,21.61,553.78,2388.14,9052.56,47.41,521.54,2388.12,8133.34,8.4333,392,38.8,23.3443,82
85_108,85,108,-0.0,0.0004,642.62,1589.73,1418.74,21.61,553.36,2388.13,9049.79,47.46,521.96,2388.17,8132.56,8.4695,393,38.81,23.4624,80
85_113,85,113,0.0005,-0.0002,642.66,1589.26,1415.26,21.61,553.03,2388.08,9055.7,47.53,520.75,2388.12,8133.45,8.4552,393,38.78,23.2645,75
85_114,85,114,-0.0046,0.0003,642.81,1589.85,1411.23,21.61,553.87,2388.17,9041.18,47.52,521.52,2388.11,8132.25,8.4512,394,38.8,23.1966,74
85_115,85,115,-0.002,0.0002,642.39,1594.41,1412.62,21.61,553.5,2388.12,9045.46,47.51,520.94,2388.08,8131.06,8.4284,392,38.94,23.1792,73
85_117,85,117,-0.0012,-0.0001,642.58,1590.6,1416.04,21.61,552.83,2388.17,9053.15,47.65,521.03,2388.17,8128.5,8.4674,392,38.66,23.2665,71
85_118,85,118,0.0001,0.0004,643.07,1588.18,1410.84,21.61,552.74,2388.12,9049.52,47.58,521.77,2388.08,8128.9,8.4736,394,38.82,23.2192,70
85_122,85,122,0.0,0.0003,642.99,1588.02,1415.86,21.61,553.21,2388.14,9047.51,47.64,521.37,2388.2,8126.6,8.4693,394,38.75,23.3959,66
85_123,85,123,0.0018,0.0004,642.67,1590.84,1415.71,21.61,552.25,2388.16,9060.47,47.59,521.33,2388.13,8133.25,8.4464,394,38.85,23.369,65
85_125,85,125,0.0024,-0.0003,642.73,1588.86,1411.02,21.61,552.62,2388.2,9051.14,47.6,521.11,2388.13,8132.59,8.4699,393,38.75,23.348,63
85_126,85,126,-0.0011,-0.0001,642.48,1582.8,1410.98,21.61,553.47,2388.14,9051.69,47.56,520.84,2388.11,8128.59,8.4621,394,38.72,23.3288,62
85_128,85,128,-0.0021,-0.0002,642.78,1598.95,1412.49,21.61,553.16,2388.17,9045.24,47.75,521.26,2388.11,8126.82,8.4222,393,38.77,23.314,60
85_130,85,130,-0.0021,0.0002,642.73,1593.66,1414.7,21.61,552.92,2388.12,9048.64,47.78,521.05,2388.14,8129.4,8.46,393,38.78,23.2158,58
85_133,85,133,0.0004,-0.0004,642.94,1585.82,1419.04,21.61,553.03,2388.16,9046.65,47.71,520.91,2388.13,8133.92,8.461,393,38.72,23.2633,55
85_134,85,134,0.0003,-0.0,642.91,1595.81,1412.86,21.61,552.58,2388.18,9046.89,47.98,521.13,2388.14,8129.35,8.4845,393,38.78,23.1533,54
85_139,85,139,0.0,0.0004,642.45,1589.38,1414.03,21.61,553.19,2388.12,9056.11,47.49,521.66,2388.15,8128.31,8.4703,394,38.81,23.2242,49
85_140,85,140,0.0028,0.0004,642.56,1593.74,1414.74,21.61,552.75,2388.15,9054.27,47.62,521.08,2388.19,8129.98,8.4716,393,38.73,23.1505,48
85_141,85,141,-0.003,0.0001,642.83,1594.54,1416.22,21.61,553.22,2388.14,9048.77,47.75,520.48,2388.16,8131.65,8.4434,393,38.69,23.2326,47
85_142,85,142,0.0004,-0.0,642.56,1589.95,1414.78,21.61,552.74,2388.15,9052.15,47.62,520.81,2388.15,8130.07,8.457,393,38.6,23.2029,46
85_147,85,147,-0.0013,0.0001,642.84,1589.75,1415.85,21.61,553.02,2388.12,9054.01,47.59,521.0,2388.17,8136.15,8.4405,395,38.69,23.1636,41
85_154,85,154,0.0027,0.0002,642.43,1598.05,1410.2,21.61,552.09,2388.16,9058.28,47.9,520.38,2388.21,8131.78,8.4625,395,38.62,23.2579,34
85_158,85,158,0.0037,-0.0005,643.18,1596.09,1412.39,21.61,552.71,2388.2,9055.92,47.77,519.73,2388.17,8126.59,8.4769,397,38.64,23.1704,30
85_159,85,159,0.0021,0.0005,643.04,1596.61,1419.17,21.61,552.62,2388.2,9053.27,47.76,520.74,2388.27,8135.72,8.464,393,38.72,23.2196,29
85_160,85,160,0.0003,0.0001,643.44,1595.24,1411.77,21.61,552.04,2388.19,9046.77,47.84,520.01,2388.17,8127.44,8.4973,395,38.54,23.1647,28
85_163,85,163,-0.0006,-0.0,643.54,1596.76,1420.38,21.61,551.13,2388.2,9058.94,47.86,520.51,2388.21,8130.76,8.4576,394,38.65,23.2047,25
85_164,85,164,-0.002,0.0,642.91,1594.25,1423.33,21.61,552.33,2388.21,9058.7,47.77,520.88,2388.21,8128.0,8.4645,396,38.66,23.2233,24
85_171,85,171,-0.0005,0.0003,642.85,1597.2,1421.75,21.61,552.27,2388.17,9057.35,47.9,520.37,2388.22,8131.67,8.4732,395,38.64,23.1862,17
85_172,85,172,-0.0002,-0.0005,643.44,1597.6,1419.92,21.61,551.46,2388.18,9059.89,48.05,519.97,2388.24,8134.38,8.4852,395,38.51,23.0902,16
85_173,85,173,0.0009,0.0003,643.29,1600.69,1423.19,21.61,551.96,2388.23,9054.41,48.05,520.29,2388.19,8132.57,8.5235,395,38.8,23.1496,15
85_177,85,177,-0.0001,-0.0003,643.61,1600.52,1423.15,21.61,551.46,2388.24,9055.33,47.85,519.95,2388.23,8126.54,8.4922,395,38.55,23.1178,11
85_178,85,178,-0.0027,0.0005,643.26,1596.33,1423.46,21.61,552.14,2388.24,9060.73,48.08,519.99,2388.24,8124.63,8.5374,396,38.43,23.1447,10
85_180,85,180,0.0041,-0.0003,643.07,1602.45,1417.81,21.61,551.45,2388.22,9065.66,48.08,520.24,2388.2,8128.59,8.4889,396,38.56,23.1143,8
85_182,85,182,-0.0006,-0.0003,643.71,1596.88,1427.47,21.61,551.3,2388.19,9056.46,48.04,519.94,2388.24,8129.09,8.5229,396,38.43,23.0905,6
85_184,85,184,-0.0004,-0.0,643.02,1604.28,1422.37,21.61,551.05,2388.27,9053.56,48.14,519.52,2388.24,8135.45,8.5141,396,38.51,23.0506,4
86_5,86,5,0.0019,0.0004,642.5,1589.78,1407.85,21.61,553.33,2388.05,9061.34,47.51,521.82,2388.11,8143.84,8.4116,391,39.12,23.4223,273
86_7,86,7,0.0005,-0.0005,642.35,1585.02,1403.66,21.61,553.83,2388.04,9061.15,47.32,521.54,2388.05,8138.75,8.4671,392,38.97,23.3339,271
86_9,86,9,-0.0015,-0.0,642.29,1586.49,1401.55,21.61,553.56,2388.07,9055.51,47.56,521.72,2388.13,8140.46,8.3998,393,39.05,23.4663,269
86_18,86,18,0.0016,0.0003,642.65,1596.39,1397.51,21.61,553.27,2388.08,9062.54,47.53,521.84,2388.06,8138.91,8.4062,393,38.84,23.3539,260
86_19,86,19,0.0022,-0.0001,642.39,1583.43,1404.43,21.61,553.24,2388.08,9060.48,47.51,521.61,2388.05,8140.3,8.4605,391,38.74,23.3869,259
86_21,86,21,-0.0024,0.0001,643.02,1583.21,1399.7,21.61,554.61,2388.09,9063.15,47.37,521.74,2388.06,8138.61,8.4285,393,38.9,23.4391,257
86_22,86,22,-0.0009,-0.0,642.56,1585.53,1401.87,21.61,553.61,2388.06,9064.18,47.53,521.61,2388.06,8141.27,8.4699,392,38.79,23.3393,256
86_23,86,23,-0.001,0.0,642.26,1595.97,1401.04,21.61,553.94,2388.05,9057.46,47.38,522.11,2388.08,8144.81,8.4147,393,38.95,23.3704,255
86_24,86,24,-0.0016,-0.0005,642.74,1592.33,1402.5,21.61,553.89,2388.1,9062.59,47.47,521.5,2388.09,8139.85,8.4285,394,38.92,23.3893,254
86_27,86,27,-0.0026,0.0002,642.51,1587.01,1409.87,21.61,553.62,2388.09,9062.72,47.46,522.3,2388.11,8137.69,8.4124,392,38.98,23.2926,251
86_28,86,28,-0.0001,0.0001,641.94,1589.52,1408.34,21.61,553.95,2388.05,9056.74,47.46,522.02,2388.06,8139.46,8.4331,392,39.15,23.3394,250
86_35,86,35,-0.0013,0.0005,642.38,1589.25,1402.49,21.61,553.85,2388.08,9056.63,47.44,521.78,2388.02,8143.41,8.4305,393,38.9,23.4274,243
86_36,86,36,0.0003,-0.0001,642.8,1593.92,1411.38,21.61,552.87,2388.11,9064.29,47.24,521.82,2388.13,8139.52,8.3918,392,38.98,23.3293,242
86_37,86,37,0.0008,0.0003,641.84,1586.45,1412.6,21.61,554.63,2388.1,9063.43,47.48,521.43,2388.01,8141.77,8.411,393,38.84,23.2635,241
86_38,86,38,-0.0001,-0.0001,642.48,1591.15,1399.96,21.61,553.88,2388.07,9059.51,47.48,522.62,2388.03,8139.45,8.4212,393,38.91,23.2918,240
86_39,86,39,0.0018,0.0001,642.33,1597.22,1405.4,21.61,553.16,2388.1,9068.29,47.35,521.63,2388.09,8141.09,8.4119,392,38.65,23.3067,239
86_40,86,40,0.002,-0.0004,642.9,1590.45,1404.15,21.61,553.72,2388.08,9060.18,47.31,521.42,2388.06,8143.06,8.4267,393,39.06,23.3221,238
86_42,86,42,-0.0026,-0.0003,642.23,1590.17,1403.82,21.61,552.93,2388.04,9064.64,47.41,521.86,2388.07,8141.18,8.3925,394,38.8,23.3455,236
86_43,86,43,-0.0013,-0.0002,642.74,1587.99,1408.55,21.61,553.81,2388.05,9050.11,47.51,521.7,2388.05,8143.03,8.4002,390,38.54,23.2264,235
86_46,86,46,-0.0027,0.0001,642.24,1584.39,1406.04,21.61,553.73,2388.03,9061.41,47.55,521.01,2388.03,8140.32,8.4153,391,38.94,23.2591,232
86_48,86,48,0.0017,0.0002,643.06,1590.42,1401.64,21.61,553.49,2388.06,9064.26,47.47,521.67,2388.01,8135.08,8.4249,392,39.01,23.3079,230
86_50,86,50,-0.0013,0.0001,642.26,1589.55,1403.81,21.61,553.41,2388.11,9052.83,47.5,522.32,2388.09,8136.89,8.4269,392,38.89,23.4079,228
86_54,86,54,0.0011,0.0003,643.09,1592.38,1397.15,21.61,553.34,2388.06,9065.91,47.51,521.43,2388.06,8140.01,8.4228,392,38.93,23.2877,224
86_55,86,55,0.0008,0.0,642.37,1587.23,1409.0,21.61,553.82,2388.11,9058.18,47.52,522.12,2388.05,8135.96,8.4419,392,39.01,23.3417,223
86_56,86,56,0.0008,0.0003,642.62,1590.77,1401.06,21.61,553.52,2388.1,9057.78,47.45,521.73,2388.07,8142.87,8.4179,393,38.84,23.3069,222
86_59,86,59,-0.0033,0.0004,642.73,1592.78,1408.69,21.61,553.89,2388.08,9061.73,47.31,521.83,2388.03,8145.16,8.4109,392,38.95,23.3711,219
86_63,86,63,-0.0005,-0.0004,642.13,1591.25,1401.09,21.61,553.55,2388.05,9057.21,47.56,521.55,2388.11,8133.97,8.4164,393,38.89,23.2838,215
86_64,86,64,-0.0012,-0.0003,642.56,1596.0,1399.72,21.61,553.67,2388.06,9056.49,47.53,521.58,2388.05,8143.58,8.4072,392,39.05,23.4364,214
86_65,86,65,-0.001,-0.0003,642.28,1585.13,1404.89,21.61,553.72,2388.04,9060.42,47.33,522.06,2388.07,8142.03,8.4086,392,38.84,23.3796,213
86_66,86,66,0.0012,-0.0003,643.13,1595.27,1407.88,21.61,554.08,2388.11,9068.63,47.6,521.82,2388.12,8142.3,8.433,392,38.74,23.2911,212
86_67,86,67,-0.0002,-0.0004,642.67,1590.19,1409.63,21.61,553.56,2388.0,9049.14,47.41,521.92,2388.04,8141.19,8.4364,392,38.86,23.2945,211
86_68,86,68,-0.0008,-0.0002,642.63,1581.87,1403.02,21.61,553.87,2388.1,9062.92,47.46,521.62,2388.08,8144.37,8.4289,394,38.98,23.3159,210
86_70,86,70,-0.0025,-0.0002,642.78,1593.82,1399.66,21.61,554.02,2388.06,9058.97,47.47,521.45,2388.08,8142.92,8.4215,392,39.0,23.283,208
86_71,86,71,0.0019,-0.0,642.86,1587.04,1408.77,21.61,553.08,2388.12,9057.71,47.58,521.46,2388.05,8144.64,8.4087,393,38.73,23.3467,207
86_74,86,74,0.0029,0.0004,642.82,1584.66,1399.68,21.61,552.95,2388.07,9065.91,47.5,521.49,2388.09,8136.9,8.4175,394,38.98,23.3142,204
86_75,86,75,0.0021,0.0004,642.86,1589.88,1408.74,21.61,553.55,2388.04,9061.75,47.34,521.83,2387.98,8146.8,8.4516,393,38.88,23.2704,203
86_76,86,76,0.0002,-0.0001,642.63,1584.85,1405.48,21.61,553.53,2388.09,9056.33,47.49,522.42,2388.06,8140.06,8.4123,394,38.92,23.3805,202
86_77,86,77,-0.001,0.0001,642.42,1584.13,1403.84,21.61,553.75,2388.04,9057.95,47.46,521.25,2388.06,8145.02,8.441,392,38.82,23.4621,201
86_78,86,78,-0.0007,0.0001,642.65,1596.66,1409.85,21.61,553.84,2388.06,9063.94,47.46,522.01,2388.04,8140.22,8.4709,393,38.83,23.3243,200
86_79,86,79,-0.0022,-0.0002,641.79,1590.86,1401.95,21.61,553.22,2388.06,9060.98,47.4,521.74,2388.01,8140.79,8.4348,393,38.76,23.3842,199
86_81,86,81,-0.0005,-0.0002,642.3,1592.74,1400.43,21.61,552.9,2388.05,9057.17,47.33,521.67,2388.0,8141.66,8.4107,390,38.93,23.3784,197
86_84,86,84,-0.0016,-0.0004,642.87,1586.72,1403.45,21.61,553.69,2388.08,9059.41,47.43,521.9,2388.02,8143.37,8.4201,391,38.87,23.3857,194
86_87,86,87,0.0003,-0.0003,642.84,1587.57,1406.25,21.61,553.44,2388.05,9055.87,47.3,521.68,2388.07,8136.61,8.4429,393,38.81,23.2373,191
86_96,86,96,-0.0078,-0.0004,642.72,1590.2,1402.59,21.61,553.82,2388.05,9060.06,47.48,521.5,2388.06,8146.37,8.4068,391,38.71,23.3368,182
86_97,86,97,0.001,-0.0004,642.44,1590.79,1409.0,21.61,553.5,2388.1,9062.79,47.44,521.95,2388.13,8139.09,8.4363,393,38.9,23.3345,181
