date,Appliances,T1,RH_1,T2,RH_2,T3,RH_3,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,year,month,day,hour,day_of_week,is_holiday
2016-02-03 19:40:00,160,22.43,46.2,21.6,43.46,22.76,44.7,5.17,763.63,80.67,3.33,40.0,2.03,2016,2,3,19,2,False
2016-02-05 23:20:00,20,22.42,45.22,21.79,43.26,22.5,45.26,9.1,757.83,86.33,5.67,40.0,6.93,2016,2,5,23,4,False
2016-05-04 11:30:00,80,22.5,32.23,25.5,24.62,22.46,32.23,13.75,766.8,48.0,3.0,40.0,2.85,2016,5,4,11,2,False
2016-03-20 21:00:00,120,23.0,37.2,20.46,39.79,22.5,36.36,5.6,761.5,90.0,3.0,21.0,4.1,2016,3,20,21,6,False
2016-03-28 06:20:00,40,21.29,38.29,18.6,41.79,22.79,38.29,7.83,741.6,77.67,11.67,40.0,4.1,2016,3,28,6,0,True
2016-01-14 06:10:00,40,18.5,42.5,17.79,41.73,19.79,43.29,3.5,750.08,89.83,5.67,27.17,1.98,2016,1,14,6,3,False
2016-04-11 05:20:00,50,21.89,39.72,19.5,42.86,23.13,39.53,8.8,750.03,74.67,3.67,32.0,4.43,2016,4,11,5,0,False
2016-03-09 22:50:00,40,20.93,36.2,18.29,39.43,20.0,37.43,4.58,749.92,75.17,1.17,30.83,0.45,2016,3,9,22,2,False
2016-05-19 23:10:00,50,23.29,41.36,21.91,41.44,24.32,38.93,11.93,757.78,80.17,3.0,40.0,8.55,2016,5,19,23,3,False
2016-03-21 03:10:00,30,21.79,37.29,18.79,40.97,22.1,36.79,4.55,761.1,95.83,1.0,51.33,3.93,2016,3,21,3,0,False
2016-01-19 17:00:00,50,19.26,39.83,18.0,40.2,19.0,39.56,-0.5,757.4,74.0,1.0,22.0,-4.7,2016,1,19,17,1,False
2016-03-05 02:10:00,40,20.84,37.2,18.2,39.97,21.29,37.9,0.52,740.28,97.33,1.67,59.83,0.15,2016,3,5,2,5,False
2016-03-03 21:20:00,90,22.32,37.12,20.94,37.46,21.39,37.59,1.43,749.67,91.33,2.33,26.33,0.17,2016,3,3,21,3,False
2016-03-12 10:40:00,80,19.79,35.76,19.17,35.79,19.6,35.33,4.53,767.5,90.67,1.0,36.67,3.1,2016,3,12,10,5,False
2016-03-27 04:40:00,60,22.7,39.59,19.86,43.7,23.39,39.53,7.0,748.8,97.67,2.67,64.67,6.67,2016,3,27,4,6,True
2016-02-10 15:50:00,110,20.6,42.53,20.0,40.5,21.0,41.09,6.23,743.15,83.83,4.17,40.0,3.67,2016,2,10,15,2,False
2016-02-24 06:40:00,50,20.23,39.33,18.0,41.23,21.1,40.76,-2.0,759.87,95.33,1.33,37.67,-2.63,2016,2,24,6,2,False
2016-05-16 21:30:00,60,23.39,37.89,21.89,37.59,24.29,35.97,12.2,760.45,59.0,1.5,40.0,4.4,2016,5,16,21,0,True
2016-05-12 22:00:00,60,25.46,49.03,24.35,48.7,26.29,45.06,16.8,745.0,77.0,1.0,27.0,12.7,2016,5,12,22,3,False
2016-05-12 22:20:00,70,25.39,49.2,24.21,48.73,26.39,45.0,16.2,745.17,80.33,1.0,26.33,12.77,2016,5,12,22,3,False
2016-05-25 03:30:00,50,23.79,40.29,21.2,42.79,25.39,39.9,6.95,757.45,92.5,1.0,27.5,5.8,2016,5,25,3,2,False
2016-01-25 16:20:00,50,21.0,43.09,20.1,43.2,20.5,44.4,11.87,762.03,63.67,5.33,40.0,5.07,2016,1,25,16,0,False
2016-01-29 20:50:00,80,20.2,44.2,19.89,43.5,19.79,43.79,9.08,761.95,82.83,9.17,40.0,6.27,2016,1,29,20,4,False
2016-02-27 20:10:00,110,21.32,35.27,19.96,35.33,20.89,35.33,2.88,752.6,64.5,5.0,26.0,-3.22,2016,2,27,20,5,False
2016-01-28 21:20:00,50,19.0,43.86,18.1,44.2,19.7,43.7,2.5,765.9,90.67,3.33,27.33,1.07,2016,1,28,21,3,False
2016-02-27 16:30:00,40,21.0,35.59,19.79,34.9,21.17,35.83,6.05,751.25,50.0,6.5,34.5,-3.7,2016,2,27,16,5,False
2016-03-08 12:20:00,180,19.67,38.56,18.79,37.4,20.1,36.2,5.73,757.3,76.33,3.0,40.0,1.8,2016,3,8,12,1,False
2016-04-20 12:10:00,40,21.79,37.4,23.93,31.93,22.1,37.2,11.12,767.45,56.0,6.0,27.67,2.62,2016,4,20,12,2,False
2016-05-05 15:50:00,50,23.93,30.07,24.39,26.76,23.39,33.33,19.15,760.07,30.67,3.83,40.0,1.38,2016,5,5,15,3,True
2016-04-13 06:40:00,60,22.1,42.13,19.1,46.2,23.7,38.86,5.17,750.2,92.0,1.0,40.0,4.0,2016,4,13,6,2,False
2016-05-24 08:20:00,60,24.07,43.59,21.89,46.2,25.1,40.53,10.37,759.53,80.67,4.0,40.0,7.17,2016,5,24,8,1,False
2016-04-29 17:10:00,90,22.32,37.6,21.1,36.97,23.29,35.03,8.55,755.67,85.5,4.0,40.0,6.18,2016,4,29,17,4,False
2016-02-21 09:40:00,40,20.7,44.59,19.39,45.5,21.53,42.0,10.6,756.63,89.67,8.33,32.67,8.93,2016,2,21,9,6,False
2016-01-12 23:40:00,50,19.5,43.14,18.79,43.0,19.79,44.59,5.83,747.13,81.33,7.33,40.0,2.77,2016,1,12,23,1,False
2016-03-17 20:40:00,150,22.89,34.77,20.29,36.36,21.86,35.2,4.83,764.37,74.33,2.67,64.33,0.6,2016,3,17,20,3,False
2016-04-16 14:40:00,260,22.5,45.72,21.7,43.13,25.5,41.59,10.57,747.47,68.67,4.33,31.33,4.97,2016,4,16,14,5,False
2016-05-17 00:20:00,50,23.1,39.29,21.0,39.29,24.29,37.25,9.7,760.5,77.33,1.0,40.0,5.97,2016,5,17,0,1,False
2016-05-06 19:30:00,140,24.76,37.73,24.39,35.2,24.6,36.83,21.8,752.4,45.0,3.5,40.0,9.15,2016,5,6,19,4,False
2016-04-02 09:20:00,50,20.96,39.4,18.73,42.9,21.79,37.43,7.3,757.93,84.0,1.33,64.0,4.77,2016,4,2,9,5,False
2016-04-21 09:40:00,50,21.6,37.4,22.23,35.47,22.7,35.66,9.63,762.63,68.0,4.0,27.33,3.9,2016,4,21,9,3,False
2016-03-07 11:10:00,500,19.7,40.03,18.17,38.96,20.96,39.86,2.38,748.63,91.33,2.33,30.0,1.02,2016,3,7,11,0,False
2016-03-19 20:40:00,100,22.2,36.23,20.1,38.0,22.2,35.0,5.97,762.47,77.33,2.67,21.33,2.23,2016,3,19,20,5,False
2016-03-31 09:40:00,80,21.39,39.0,18.89,42.56,22.39,37.83,6.5,754.37,93.0,2.67,34.67,5.47,2016,3,31,9,3,False
2016-02-19 04:30:00,50,20.29,35.93,18.5,37.06,20.1,37.96,0.8,758.7,99.5,2.5,10.5,0.75,2016,2,19,4,4,False
2016-03-22 18:10:00,100,22.07,36.72,20.79,36.5,22.1,36.09,10.27,755.93,63.17,4.83,37.83,3.43,2016,3,22,18,1,False
2016-03-23 11:40:00,100,21.89,43.12,19.7,45.9,22.1,39.53,8.7,756.27,77.67,4.0,34.67,4.97,2016,3,23,11,2,False
2016-05-14 05:20:00,60,24.63,38.27,22.0,40.43,24.46,32.59,8.67,754.5,72.67,5.0,27.0,3.9,2016,5,14,5,5,False
2016-03-28 03:20:00,50,21.5,38.2,18.89,41.5,22.79,38.29,8.93,745.17,72.0,9.33,40.0,4.1,2016,3,28,3,0,True
2016-05-22 17:20:00,340,24.7,51.96,24.1,50.93,26.1,45.79,16.27,750.13,91.33,2.0,35.0,14.8,2016,5,22,17,6,False
2016-01-15 19:40:00,310,22.6,43.89,22.0,39.19,21.32,43.53,2.5,758.53,95.67,5.67,63.67,1.9,2016,1,15,19,4,False
2016-03-02 10:50:00,60,20.32,39.16,20.36,37.86,20.6,38.47,6.45,746.5,66.67,8.67,40.0,0.6,2016,3,2,10,2,False
2016-03-28 07:00:00,70,21.2,38.29,18.53,41.89,22.76,38.29,8.3,740.8,73.0,13.0,40.0,3.7,2016,3,28,7,0,True
2016-02-22 12:00:00,230,21.0,45.36,19.79,45.7,22.36,43.77,10.1,751.7,89.0,8.0,40.0,8.4,2016,2,22,12,0,False
2016-02-06 03:50:00,50,21.6,45.93,21.0,43.9,22.6,45.2,9.27,755.22,83.33,5.67,40.0,6.53,2016,2,6,3,5,False
2016-01-18 20:20:00,630,20.2,41.69,19.07,42.53,20.07,42.73,-2.67,756.87,79.67,2.67,26.0,-5.7,2016,1,18,20,0,False
2016-03-22 00:30:00,60,22.29,37.29,19.79,39.7,21.89,36.59,5.45,759.55,84.5,1.0,42.0,3.0,2016,3,22,0,1,False
2016-02-07 23:10:00,70,22.2,41.79,21.29,41.47,21.67,43.29,7.88,744.5,70.67,13.0,37.5,2.8,2016,2,7,23,6,False
2016-02-02 16:00:00,60,21.73,49.66,21.1,47.03,22.32,47.09,7.5,756.2,89.0,7.0,40.0,5.8,2016,2,2,16,1,False
2016-02-20 19:50:00,70,23.0,44.83,21.89,41.79,22.39,42.9,10.27,753.8,92.67,10.67,55.67,9.17,2016,2,20,19,5,False
2016-01-17 09:30:00,400,21.13,42.53,20.39,39.5,22.23,44.99,-0.3,764.95,91.5,1.5,28.5,-1.55,2016,1,17,9,6,False
2016-01-15 10:40:00,100,20.89,38.2,20.29,38.13,20.39,39.5,3.67,754.1,82.0,8.33,32.67,0.83,2016,1,15,10,4,False
2016-04-06 00:40:00,50,22.53,41.0,19.43,45.7,24.17,38.79,7.07,754.27,90.67,3.0,30.67,5.57,2016,4,6,0,2,False
2016-02-19 08:00:00,30,19.7,36.47,17.79,36.97,20.0,37.94,-1.2,760.0,96.0,2.0,61.0,-1.8,2016,2,19,8,4,False
2016-03-28 08:20:00,60,21.23,39.23,18.6,43.43,22.5,37.59,8.6,739.83,74.33,13.0,36.0,4.17,2016,3,28,8,0,True
2016-01-21 03:40:00,50,18.73,38.59,17.89,38.33,18.7,40.09,-0.73,762.23,90.33,1.0,59.67,-2.1,2016,1,21,3,3,False
2016-02-22 00:40:00,60,22.0,44.36,20.7,44.4,21.89,44.0,10.0,753.4,85.0,7.67,40.0,7.53,2016,2,22,0,0,False
2016-03-05 05:00:00,40,20.29,37.2,17.5,40.29,20.89,37.59,0.4,740.4,99.0,1.0,36.0,0.2,2016,3,5,5,5,False
2016-05-10 18:20:00,80,25.39,48.77,24.87,46.67,26.29,43.16,18.9,749.23,75.33,3.67,40.0,14.47,2016,5,10,18,1,False
2016-05-04 18:10:00,120,23.76,31.96,23.29,29.17,23.39,34.59,16.02,764.75,35.0,3.17,40.0,0.57,2016,5,4,18,2,False
2016-04-22 19:20:00,120,23.2,40.69,21.79,38.93,26.63,35.8,12.63,757.13,59.0,4.33,40.0,4.77,2016,4,22,19,4,False
2016-02-14 18:30:00,170,21.0,40.63,19.36,40.5,20.7,41.53,2.95,742.05,92.0,3.5,42.5,1.8,2016,2,14,18,6,False
2016-04-01 02:50:00,50,21.86,38.97,19.13,41.66,22.39,38.83,5.1,758.03,91.5,3.17,64.0,3.82,2016,4,1,2,4,False
2016-02-26 22:20:00,50,21.29,36.7,20.1,37.06,20.79,36.63,3.07,751.2,80.0,2.0,21.33,-0.07,2016,2,26,22,4,False
2016-02-26 02:40:00,50,20.89,39.09,19.07,39.5,21.2,38.29,1.63,756.5,94.0,1.0,54.33,0.8,2016,2,26,2,4,False
2016-02-20 11:30:00,420,20.79,41.2,19.76,41.73,20.85,39.15,9.15,754.8,91.0,6.0,34.5,7.75,2016,2,20,11,5,False
2016-04-25 12:20:00,70,20.79,37.7,18.96,39.7,22.0,34.7,7.37,752.5,87.0,4.33,27.33,5.3,2016,4,25,12,0,False
2016-05-05 02:10:00,50,22.79,34.56,20.26,36.4,23.5,36.92,6.87,763.68,72.33,3.17,40.0,2.13,2016,5,5,2,3,True
2016-03-17 07:10:00,60,20.6,36.22,17.07,40.56,22.0,36.0,-0.35,766.35,87.67,1.17,62.67,-2.23,2016,3,17,7,3,False
2016-05-14 15:50:00,130,25.03,31.93,24.1,29.96,23.46,29.49,12.1,757.87,47.83,7.17,40.0,1.33,2016,5,14,15,5,False
2016-04-07 22:10:00,70,21.89,38.53,19.76,39.83,22.39,37.5,7.23,754.0,75.0,4.0,40.0,3.13,2016,4,7,22,3,False
2016-01-27 18:00:00,30,19.5,46.2,18.7,46.09,19.89,45.2,10.2,754.9,88.0,9.0,23.0,8.2,2016,1,27,18,2,False
2016-01-15 09:00:00,400,20.79,34.67,19.7,34.77,20.1,37.66,3.2,753.2,80.0,10.0,40.0,0.0,2016,1,15,9,4,False
2016-02-04 18:50:00,500,22.93,51.33,22.39,42.47,22.41,43.74,8.75,763.58,88.0,4.17,40.0,6.85,2016,2,4,18,3,False
2016-01-28 03:50:00,30,19.0,47.2,18.36,46.9,19.79,45.4,8.42,759.13,88.67,4.33,28.67,6.65,2016,1,28,3,3,False
2016-05-14 08:40:00,70,24.46,36.43,22.67,37.12,24.31,32.68,8.87,755.7,61.33,5.33,40.0,1.77,2016,5,14,8,5,False
2016-02-04 16:50:00,120,22.39,44.79,22.13,42.97,22.29,43.84,9.85,762.43,86.83,5.33,40.0,7.82,2016,2,4,16,3,False
2016-05-05 22:00:00,60,23.89,34.4,22.7,33.63,23.6,35.2,13.8,757.7,60.0,2.0,40.0,6.0,2016,5,5,22,3,True
2016-04-24 17:40:00,120,22.13,36.0,20.03,36.77,22.6,34.26,6.73,757.33,70.33,6.0,40.0,1.53,2016,4,24,17,6,False
2016-03-25 12:50:00,50,21.39,42.26,19.0,46.33,23.16,39.73,8.6,754.97,90.83,5.67,34.67,7.23,2016,3,25,12,4,False
2016-03-17 22:50:00,60,22.7,34.4,19.63,37.0,21.6,35.29,2.65,764.42,86.33,2.0,61.17,0.62,2016,3,17,22,3,False
2016-01-29 23:30:00,80,20.1,43.7,19.67,43.16,19.89,44.43,9.05,760.45,82.5,9.5,40.0,6.25,2016,1,29,23,4,False
2016-03-24 02:10:00,50,21.93,38.83,19.39,41.29,22.39,38.93,5.58,756.68,91.0,1.0,29.17,4.2,2016,3,24,2,3,False
2016-05-08 14:40:00,50,25.1,38.06,26.93,31.76,26.2,38.09,24.9,751.43,33.33,4.0,40.0,7.6,2016,5,8,14,6,False
2016-03-18 17:40:00,80,21.29,36.43,19.17,38.4,21.29,35.23,6.07,762.1,85.67,4.0,40.0,3.77,2016,3,18,17,4,False
2016-04-30 21:20:00,70,21.5,38.5,19.26,40.47,23.29,36.0,7.4,762.27,71.0,4.67,40.0,2.43,2016,4,30,21,5,False
2016-02-12 12:10:00,310,20.29,39.67,19.6,38.29,21.03,41.16,4.72,742.83,74.67,5.17,40.0,0.55,2016,2,12,12,4,False
2016-04-01 20:30:00,30,21.89,38.2,19.93,39.7,22.29,37.4,9.25,759.75,71.0,1.0,40.0,4.2,2016,4,1,20,4,False
2016-01-13 19:30:00,340,19.39,41.73,18.82,40.23,19.29,41.86,2.95,757.1,88.5,4.0,29.0,1.2,2016,1,13,19,2,False
2016-02-09 14:40:00,130,21.82,43.23,20.6,42.73,22.5,41.59,4.4,730.3,97.0,6.67,50.0,3.93,2016,2,9,14,1,False
2016-01-23 23:10:00,60,19.29,42.0,18.89,41.29,18.0,43.79,5.35,769.85,91.17,4.17,22.17,4.07,2016,1,23,23,5,False
2016-03-26 01:40:00,50,22.6,37.79,19.03,42.07,23.29,37.5,3.7,758.8,87.67,2.33,27.67,1.77,2016,3,26,1,5,False
2016-03-01 09:10:00,50,20.0,35.7,17.7,37.16,20.5,35.26,0.8,760.58,92.0,3.5,45.17,-0.37,2016,3,1,9,1,False
2016-02-12 05:00:00,30,21.1,41.0,20.29,40.4,21.2,42.03,2.2,746.4,95.0,3.0,64.0,1.5,2016,2,12,5,4,False
2016-04-11 15:40:00,80,22.5,40.45,22.79,37.95,23.1,38.5,15.6,750.67,62.67,6.33,40.0,8.27,2016,4,11,15,0,False
2016-04-20 09:30:00,60,21.17,39.03,22.76,36.86,22.0,35.97,7.5,767.95,77.0,4.5,32.0,3.6,2016,4,20,9,2,False
2016-04-02 23:00:00,50,21.0,41.4,19.1,43.93,21.6,38.59,13.6,752.8,72.0,5.0,28.0,8.6,2016,4,2,23,5,False
2016-05-11 02:20:00,60,24.79,47.29,22.89,49.4,26.64,43.44,14.6,748.9,94.0,2.67,40.0,13.6,2016,5,11,2,2,False
2016-05-12 01:40:00,60,25.0,47.9,23.2,49.09,26.54,45.0,13.97,745.57,95.33,1.0,23.33,13.23,2016,5,12,1,3,False
2016-01-14 22:30:00,40,23.2,40.16,22.26,39.7,21.6,43.0,2.45,749.55,81.0,7.5,31.5,-0.6,2016,1,14,22,3,False
2016-03-25 09:50:00,70,20.89,40.83,18.39,44.5,21.79,38.16,6.92,753.68,96.17,5.17,60.83,6.33,2016,3,25,9,4,False
2016-01-20 00:30:00,30,19.7,38.9,18.7,39.16,19.1,39.09,-4.65,758.75,94.0,1.5,54.5,-5.55,2016,1,20,0,2,False
2016-03-29 15:50:00,100,22.39,39.0,21.29,39.06,22.89,37.9,10.88,751.55,70.0,4.33,40.0,5.55,2016,3,29,15,1,False
2016-03-21 05:30:00,50,21.39,37.4,18.29,41.93,22.2,37.0,4.6,761.0,97.0,1.0,54.0,4.15,2016,3,21,5,0,False
2016-02-09 22:30:00,100,22.82,42.27,22.17,40.4,22.57,43.29,3.55,738.1,89.5,7.0,40.0,1.95,2016,2,9,22,1,False
2016-05-10 04:10:00,50,25.0,44.09,23.32,45.36,26.6,40.36,14.77,752.02,97.0,1.0,20.17,14.28,2016,5,10,4,1,False
2016-05-27 11:40:00,330,24.32,47.83,26.68,39.7,27.67,42.42,19.4,756.13,68.33,1.33,64.33,13.4,2016,5,27,11,4,False
2016-02-23 16:10:00,60,21.39,46.49,19.7,45.4,21.17,41.0,5.83,757.37,74.33,5.33,40.0,1.48,2016,2,23,16,1,False
2016-02-16 06:50:00,40,20.0,37.79,17.67,39.97,20.79,40.33,-3.13,770.93,94.33,0.83,46.0,-3.88,2016,2,16,6,1,False
2016-03-03 21:10:00,80,22.29,37.2,20.89,37.54,21.38,37.59,1.47,749.73,91.17,2.17,27.17,0.18,2016,3,3,21,3,False
2016-04-20 23:40:00,20,22.2,34.36,20.1,35.83,22.86,36.2,8.37,764.5,62.67,4.33,40.0,1.57,2016,4,20,23,2,False
2016-03-08 16:20:00,40,20.0,39.56,18.73,37.93,20.29,37.5,6.73,756.9,61.33,3.67,40.0,-0.3,2016,3,8,16,1,False
2016-05-13 14:00:00,170,26.1,45.16,27.63,38.77,28.28,40.61,21.3,747.9,56.0,5.0,29.0,12.1,2016,5,13,14,4,False
2016-05-21 19:20:00,110,24.84,47.24,24.88,43.8,26.51,42.07,21.63,753.13,58.33,6.0,40.0,13.13,2016,5,21,19,5,False
2016-05-22 07:20:00,60,24.51,52.27,23.65,51.36,27.24,46.06,14.77,750.03,96.67,3.33,30.0,14.2,2016,5,22,7,6,False
2016-02-27 04:30:00,50,20.1,36.59,18.2,37.23,20.46,37.26,1.3,749.95,82.0,3.0,20.5,-1.45,2016,2,27,4,5,False
2016-01-29 06:50:00,50,18.2,43.09,17.29,44.0,19.2,42.26,4.55,764.18,82.0,6.33,40.0,1.75,2016,1,29,6,4,False
2016-05-25 00:30:00,50,24.2,40.33,21.79,41.9,25.39,39.53,9.05,758.15,83.5,1.0,29.0,6.3,2016,5,25,0,2,False
2016-05-25 15:50:00,80,24.2,38.2,24.5,34.79,25.1,38.03,15.7,756.22,56.33,2.0,40.0,7.0,2016,5,25,15,2,False
2016-02-08 12:10:00,300,20.96,44.9,20.2,42.93,22.93,45.19,7.63,739.38,79.67,9.0,40.0,4.27,2016,2,8,12,0,False
2016-03-24 04:00:00,40,21.7,38.79,19.0,41.7,22.5,39.09,5.0,756.5,93.0,1.0,65.0,3.9,2016,3,24,4,3,False
2016-01-27 19:40:00,30,19.39,46.43,18.6,46.29,19.89,45.29,9.73,755.0,92.33,8.33,64.33,8.5,2016,1,27,19,2,False
2016-03-17 17:50:00,70,22.79,32.06,21.03,32.1,21.7,33.66,9.68,764.25,53.17,4.17,23.33,0.55,2016,3,17,17,3,False
2016-01-25 17:30:00,40,20.89,43.09,19.79,43.13,20.5,44.47,10.35,762.3,71.0,5.5,40.0,5.2,2016,1,25,17,0,False
2016-03-15 12:50:00,90,20.73,34.2,20.17,32.99,20.29,34.23,9.22,765.23,58.0,4.83,27.5,1.28,2016,3,15,12,1,False
2016-03-10 10:10:00,90,19.5,37.9,19.23,38.77,19.89,36.9,4.52,757.68,75.33,1.0,57.17,0.48,2016,3,10,10,3,False
2016-03-22 22:00:00,80,23.1,38.53,21.2,39.36,22.39,37.7,5.0,756.1,90.0,1.0,63.0,3.4,2016,3,22,22,1,False
2016-05-23 18:40:00,120,25.36,47.03,24.29,46.39,25.93,42.53,14.37,758.1,74.0,6.33,40.0,9.77,2016,5,23,18,0,False
2016-04-05 15:00:00,120,22.2,40.3,21.1,40.23,24.29,37.0,13.2,751.3,65.0,4.0,40.0,6.8,2016,4,5,15,1,False
2016-04-28 22:10:00,50,20.89,33.59,18.7,34.46,22.6,35.0,4.08,756.18,74.83,2.17,40.0,0.03,2016,4,28,22,3,False
2016-02-09 06:10:00,50,21.6,42.5,21.0,41.47,23.1,43.03,6.07,742.42,80.0,8.0,26.17,2.77,2016,2,9,6,1,False
2016-05-16 06:40:00,50,22.76,39.59,20.2,42.13,24.89,38.03,7.57,760.67,99.0,0.67,51.33,7.37,2016,5,16,6,0,True
2016-02-11 20:40:00,130,23.1,42.03,22.39,40.7,21.79,43.56,2.57,748.77,96.67,1.67,50.33,2.1,2016,2,11,20,3,False
2016-05-08 21:50:00,60,24.7,38.63,24.1,36.06,26.0,37.03,20.2,751.23,45.33,4.0,40.0,7.97,2016,5,8,21,6,False
2016-03-10 20:30:00,150,22.1,38.13,19.79,39.27,21.29,38.43,5.45,761.6,71.0,2.0,64.0,0.5,2016,3,10,20,3,False
2016-01-25 05:10:00,50,20.39,42.79,19.39,43.0,20.5,45.0,7.43,765.13,96.67,3.0,61.5,6.88,2016,1,25,5,0,False
2016-02-16 14:30:00,30,21.39,36.06,19.6,36.73,21.29,36.0,4.45,771.3,57.0,3.0,40.0,-3.45,2016,2,16,14,1,False
2016-04-10 00:50:00,50,22.0,40.59,19.46,44.06,22.89,39.7,6.68,751.12,96.33,1.17,30.83,6.08,2016,4,10,0,6,False
2016-05-11 06:30:00,70,24.7,47.79,22.89,50.0,26.29,42.98,14.45,748.45,95.0,2.5,23.5,13.65,2016,5,11,6,2,False
2016-05-16 15:50:00,90,23.6,36.23,22.67,32.23,23.95,34.1,13.63,760.65,53.0,1.83,40.0,4.17,2016,5,16,15,0,True
2016-05-12 06:00:00,50,24.79,47.38,22.6,49.79,26.34,43.79,12.0,744.4,97.0,1.0,64.0,11.6,2016,5,12,6,3,False
2016-01-29 13:20:00,20,17.93,44.2,17.13,44.59,19.0,42.2,8.1,763.4,81.67,10.33,40.0,5.1,2016,1,29,13,4,False
2016-05-22 15:20:00,100,24.7,52.16,24.07,51.29,26.57,45.23,16.67,750.2,86.67,3.0,35.67,14.47,2016,5,22,15,6,False
2016-04-10 19:10:00,130,23.13,39.79,22.1,38.76,23.03,38.93,14.7,750.7,63.33,5.67,40.0,7.7,2016,4,10,19,6,False
2016-03-14 17:00:00,250,22.2,34.53,20.0,34.29,23.96,35.56,7.9,766.7,55.0,6.0,25.0,-0.6,2016,3,14,17,0,False
2016-03-26 23:00:00,50,23.0,42.07,21.6,42.9,23.0,39.4,13.2,747.4,62.0,8.0,40.0,6.1,2016,3,26,23,5,False
2016-03-02 09:40:00,110,20.1,39.69,19.32,39.83,20.5,38.5,5.63,746.6,75.67,6.33,40.0,1.57,2016,3,2,9,2,False
2016-02-28 18:30:00,40,21.07,32.93,19.39,33.03,20.29,34.7,4.45,758.8,55.0,6.0,40.0,-3.9,2016,2,28,18,6,False
2016-04-18 09:00:00,60,21.29,39.2,19.63,42.53,22.5,36.36,5.9,761.5,85.0,3.0,40.0,3.6,2016,4,18,9,0,False
2016-02-15 18:40:00,250,20.86,37.03,19.57,37.43,20.79,37.0,2.8,764.37,77.33,3.33,40.0,-0.8,2016,2,15,18,0,False
2016-05-22 15:30:00,110,24.7,52.16,24.07,51.16,26.5,45.29,16.55,750.2,87.5,3.0,33.5,14.5,2016,5,22,15,6,False
2016-04-20 09:40:00,60,21.2,39.62,23.1,36.26,22.0,36.27,7.9,767.9,75.33,4.67,34.67,3.67,2016,4,20,9,2,False
2016-05-24 07:40:00,400,24.0,43.4,21.7,46.46,25.17,40.53,10.23,759.6,81.0,4.0,40.0,7.1,2016,5,24,7,1,False
2016-04-09 22:10:00,60,22.6,41.73,20.39,43.66,22.79,39.59,8.52,750.03,92.0,3.0,24.0,7.3,2016,4,9,22,5,False
2016-04-05 17:40:00,450,22.7,45.47,21.26,44.69,24.03,37.8,13.43,751.73,62.33,5.0,40.0,6.23,2016,4,5,17,1,False
2016-02-11 15:30:00,120,21.1,42.66,20.5,41.73,20.5,41.76,5.55,748.7,86.0,3.0,40.0,3.35,2016,2,11,15,3,False
2016-05-15 00:40:00,50,24.0,34.9,21.1,36.59,24.1,35.37,5.4,760.6,79.33,2.0,40.0,2.0,2016,5,15,0,6,True
2016-02-03 12:10:00,220,22.2,45.67,21.63,42.59,21.79,44.16,6.02,760.03,66.5,8.0,40.0,0.12,2016,2,3,12,2,False
2016-04-29 03:30:00,40,20.29,34.29,17.39,37.29,22.29,35.2,4.65,754.75,73.0,5.0,40.0,0.2,2016,4,29,3,4,False
2016-04-02 05:50:00,40,21.1,39.0,18.6,42.7,21.7,37.2,6.65,758.23,87.83,1.0,20.17,4.8,2016,4,2,5,5,False
2016-03-24 15:40:00,40,21.03,39.09,19.6,40.5,21.89,37.4,9.43,756.13,65.0,4.0,63.33,3.13,2016,3,24,15,3,False
2016-05-03 08:40:00,50,21.79,39.59,23.33,37.47,23.39,37.56,8.97,762.43,84.67,4.33,35.33,6.43,2016,5,3,8,1,False
2016-04-07 09:40:00,390,21.0,41.23,20.26,42.43,22.29,38.29,6.3,752.63,80.67,6.0,36.33,3.17,2016,4,7,9,3,False
2016-03-13 15:10:00,60,22.0,34.4,20.57,34.23,20.5,35.79,9.35,768.65,56.0,7.0,38.0,0.85,2016,3,13,15,6,False
2016-03-15 03:20:00,40,21.29,35.5,17.53,40.59,21.6,35.2,-0.03,766.13,84.0,1.67,64.33,-2.47,2016,3,15,3,1,False
2016-04-03 21:50:00,100,22.2,45.0,21.36,44.79,22.7,42.09,16.3,749.42,71.83,3.83,40.0,11.23,2016,4,3,21,6,False
2016-03-05 17:30:00,60,20.0,34.23,17.82,36.43,21.63,34.77,5.3,743.15,68.0,2.5,40.0,-0.2,2016,3,5,17,5,False
2016-01-29 17:40:00,70,18.6,46.0,18.26,45.33,19.1,43.76,8.73,762.2,83.67,9.33,40.0,6.1,2016,1,29,17,4,False
2016-03-14 16:50:00,350,22.2,34.66,20.0,34.29,23.82,35.5,7.85,766.75,55.33,6.0,25.17,-0.58,2016,3,14,16,0,False
2016-04-12 03:30:00,50,21.89,43.03,19.5,44.79,23.46,40.76,7.5,751.5,88.5,2.5,40.0,5.7,2016,4,12,3,1,False
2016-01-12 19:20:00,60,20.1,44.0,19.39,42.9,19.79,44.13,4.7,745.07,91.67,6.33,40.0,3.4,2016,1,12,19,1,False
2016-04-13 11:50:00,60,22.2,41.5,20.32,43.63,23.5,39.93,10.83,751.25,76.0,1.0,40.0,6.73,2016,4,13,11,2,False
2016-01-28 17:40:00,50,19.5,44.63,18.7,44.29,19.82,44.53,3.63,765.23,83.67,2.0,40.0,1.13,2016,1,28,17,3,False
