row_id,municipio,censal_area,month,mean_temperature_c,household_income_index,building_type,avg_household_size,current_heating_source,distance_to_gas_network_m,competitor_price_delta_pct,marketing_touches,referral_lead,potential_daily_consumption_m3,potential_daily_revenue_eur,signed_contract
20240917_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,9,22.0,72,detached_house,3.0,electric,900,11.0,3,0,1.36,1.04,0
20240917_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,9,21.2,44,terraced_house,3.2,none,1800,-15.3,5,0,2.39,1.91,0
20240917_me_casco_historico,miranda_de_ebro,me_casco_historico,9,16.2,48,apartment,2.4,diesel,120,2.3,2,0,1.11,0.82,0
20240917_me_ircio,miranda_de_ebro,me_ircio,9,15.8,55,apartment,2.7,electric,400,10.3,1,0,1.32,1.02,0
20240917_me_industrial_norte,miranda_de_ebro,me_industrial_norte,9,15.9,40,terraced_house,3.1,diesel,700,3.2,2,0,1.97,1.56,0
20240917_me_bayas,miranda_de_ebro,me_bayas,9,16.5,50,detached_house,3.4,butane_lpg,1600,15.2,1,0,1.75,1.26,0
20240918_rv_centro,rincon_de_la_victoria,rv_centro,9,21.3,58,apartment,2.6,electric,150,13.2,2,0,1.42,1.17,1
20240918_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,9,21.6,52,apartment,2.8,butane_lpg,650,6.8,4,0,1.96,1.59,0
20240918_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,9,20.5,72,detached_house,3.0,electric,900,19.6,3,0,1.61,1.18,1
20240918_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,9,21.7,44,terraced_house,3.2,none,1800,-13.8,5,0,2.13,1.73,0
20240918_me_casco_historico,miranda_de_ebro,me_casco_historico,9,13.2,48,apartment,2.4,diesel,120,11.5,2,0,1.96,1.62,0
20240918_me_ircio,miranda_de_ebro,me_ircio,9,16.1,55,apartment,2.7,electric,400,6.9,0,0,1.28,1.01,0
20240918_me_industrial_norte,miranda_de_ebro,me_industrial_norte,9,16.4,40,terraced_house,3.1,diesel,700,-11.4,3,0,1.69,1.37,1
20240918_me_bayas,miranda_de_ebro,me_bayas,9,16.1,50,detached_house,3.4,butane_lpg,1600,16.4,3,0,2.02,1.51,0
20240919_rv_centro,rincon_de_la_victoria,rv_centro,9,21.1,58,apartment,2.6,electric,150,5.6,4,0,1.34,1.12,0
20240919_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,9,22.8,52,apartment,2.8,butane_lpg,650,11.1,1,1,1.5,1.17,0
20240919_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,9,21.2,72,detached_house,3.0,electric,900,-0.6,4,0,1.78,1.44,0
20240919_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,9,22.8,44,terraced_house,3.2,none,1800,11.0,3,0,2.15,1.73,0
20240919_me_casco_historico,miranda_de_ebro,me_casco_historico,9,15.9,48,apartment,2.4,diesel,120,-5.0,1,0,1.45,1.07,0
20240919_me_ircio,miranda_de_ebro,me_ircio,9,15.5,55,apartment,2.7,electric,400,10.7,1,0,1.55,1.15,1
20240919_me_industrial_norte,miranda_de_ebro,me_industrial_norte,9,14.2,40,terraced_house,3.1,diesel,700,-12.8,2,0,1.82,1.51,0
20240919_me_bayas,miranda_de_ebro,me_bayas,9,17.0,50,detached_house,3.4,butane_lpg,1600,-10.1,0,0,2.27,1.82,0
20240920_rv_centro,rincon_de_la_victoria,rv_centro,9,22.3,58,apartment,2.6,electric,150,6.5,1,0,1.56,1.21,1
20240920_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,9,20.3,52,apartment,2.8,butane_lpg,650,2.8,0,0,1.7,1.32,0
20240920_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,9,20.2,72,detached_house,3.0,electric,900,-11.2,2,0,1.69,1.34,0
20240920_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,9,23.4,44,terraced_house,3.2,none,1800,-18.6,2,0,1.85,1.54,0
20240920_me_casco_historico,miranda_de_ebro,me_casco_historico,9,16.7,48,apartment,2.4,diesel,120,8.4,2,0,1.47,1.13,0
20240920_me_ircio,miranda_de_ebro,me_ircio,9,13.4,55,apartment,2.7,electric,400,2.0,1,0,2.16,1.68,0
20240920_me_industrial_norte,miranda_de_ebro,me_industrial_norte,9,16.2,40,terraced_house,3.1,diesel,700,12.4,3,0,2.22,1.85,0
20240920_me_bayas,miranda_de_ebro,me_bayas,9,13.8,50,detached_house,3.4,butane_lpg,1600,-10.5,3,0,3.13,2.57,0
20240921_rv_centro,rincon_de_la_victoria,rv_centro,9,22.7,58,apartment,2.6,electric,150,10.7,4,0,1.31,1.05,1
20240921_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,9,21.7,52,apartment,2.8,butane_lpg,650,7.9,1,0,2.27,1.74,0
20240921_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,9,20.8,72,detached_house,3.0,electric,900,0.6,1,0,2.0,1.62,0
20240921_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,9,21.2,44,terraced_house,3.2,none,1800,-11.2,5,0,1.76,1.36,1
20240921_me_casco_historico,miranda_de_ebro,me_casco_historico,9,14.1,48,apartment,2.4,diesel,120,-8.3,3,0,1.94,1.52,1
20240921_me_ircio,miranda_de_ebro,me_ircio,9,14.1,55,apartment,2.7,electric,400,-7.2,3,0,1.77,1.36,0
20240921_me_industrial_norte,miranda_de_ebro,me_industrial_norte,9,14.2,40,terraced_house,3.1,diesel,700,1.8,2,0,2.16,1.77,0
20240921_me_bayas,miranda_de_ebro,me_bayas,9,17.8,50,detached_house,3.4,butane_lpg,1600,2.0,4,0,1.64,1.26,0
20240922_rv_centro,rincon_de_la_victoria,rv_centro,9,22.8,58,apartment,2.6,electric,150,-2.9,3,0,1.09,0.86,0
20240922_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,9,21.9,52,apartment,2.8,butane_lpg,650,5.2,4,0,1.21,0.96,1
20240922_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,9,21.8,72,detached_house,3.0,electric,900,19.7,0,0,1.5,1.11,0
20240922_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,9,18.6,44,terraced_house,3.2,none,1800,-3.7,1,0,2.01,1.65,0
20240922_me_casco_historico,miranda_de_ebro,me_casco_historico,9,14.1,48,apartment,2.4,diesel,120,-3.9,1,0,2.42,1.92,1
20240922_me_ircio,miranda_de_ebro,me_ircio,9,17.2,55,apartment,2.7,electric,400,-20.1,1,1,1.34,0.97,1
20240922_me_industrial_norte,miranda_de_ebro,me_industrial_norte,9,17.3,40,terraced_house,3.1,diesel,700,-22.7,5,0,1.44,1.17,0
20240922_me_bayas,miranda_de_ebro,me_bayas,9,13.4,50,detached_house,3.4,butane_lpg,1600,-8.1,1,0,2.64,2.05,0
20240923_rv_centro,rincon_de_la_victoria,rv_centro,9,17.8,58,apartment,2.6,electric,150,-3.1,3,0,1.37,1.07,0
20240923_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,9,21.6,52,apartment,2.8,butane_lpg,650,-13.9,3,0,1.35,1.09,1
20240923_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,9,19.3,72,detached_house,3.0,electric,900,5.8,3,0,1.42,1.1,0
20240923_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,9,21.1,44,terraced_house,3.2,none,1800,13.8,2,0,2.42,1.93,0
20240923_me_casco_historico,miranda_de_ebro,me_casco_historico,9,15.2,48,apartment,2.4,diesel,120,-8.2,3,1,2.04,1.52,0
20240923_me_ircio,miranda_de_ebro,me_ircio,9,14.7,55,apartment,2.7,electric,400,1.6,3,0,1.61,1.29,1
20240923_me_industrial_norte,miranda_de_ebro,me_industrial_norte,9,14.2,40,terraced_house,3.1,diesel,700,-6.9,3,1,2.29,1.83,0
20240923_me_bayas,miranda_de_ebro,me_bayas,9,14.7,50,detached_house,3.4,butane_lpg,1600,0.9,1,0,2.45,1.84,0
20240924_rv_centro,rincon_de_la_victoria,rv_centro,9,22.4,58,apartment,2.6,electric,150,-3.8,1,0,1.39,1.11,0
20240924_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,9,20.3,52,apartment,2.8,butane_lpg,650,-1.6,3,0,1.62,1.32,0
20240924_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,9,21.2,72,detached_house,3.0,electric,900,11.3,3,0,1.36,0.99,0
20240924_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,9,20.4,44,terraced_house,3.2,none,1800,-3.7,4,0,2.45,1.9,0
20240924_me_casco_historico,miranda_de_ebro,me_casco_historico,9,14.7,48,apartment,2.4,diesel,120,13.9,1,1,1.61,1.25,0
20240924_me_ircio,miranda_de_ebro,me_ircio,9,15.6,55,apartment,2.7,electric,400,-4.1,4,0,1.87,1.47,1
20240924_me_industrial_norte,miranda_de_ebro,me_industrial_norte,9,14.4,40,terraced_house,3.1,diesel,700,1.1,1,0,2.03,1.53,0
20240924_me_bayas,miranda_de_ebro,me_bayas,9,14.1,50,detached_house,3.4,butane_lpg,1600,-2.6,7,0,2.5,1.87,0
20240925_rv_centro,rincon_de_la_victoria,rv_centro,9,20.1,58,apartment,2.6,electric,150,3.9,0,0,1.41,1.09,0
20240925_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,9,20.1,52,apartment,2.8,butane_lpg,650,3.5,0,0,1.62,1.28,0
20240925_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,9,20.2,72,detached_house,3.0,electric,900,0.8,3,0,1.81,1.4,0
20240925_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,9,25.2,44,terraced_house,3.2,none,1800,9.1,4,0,1.94,1.52,0
20240925_me_casco_historico,miranda_de_ebro,me_casco_historico,9,14.6,48,apartment,2.4,diesel,120,-6.1,5,0,2.07,1.73,1
20240925_me_ircio,miranda_de_ebro,me_ircio,9,12.9,55,apartment,2.7,electric,400,2.2,2,1,2.55,1.96,1
20240925_me_industrial_norte,miranda_de_ebro,me_industrial_norte,9,15.9,40,terraced_house,3.1,diesel,700,4.8,4,0,1.5,1.19,0
20240925_me_bayas,miranda_de_ebro,me_bayas,9,13.0,50,detached_house,3.4,butane_lpg,1600,3.4,2,0,3.08,2.41,0
20240926_rv_centro,rincon_de_la_victoria,rv_centro,9,21.0,58,apartment,2.6,electric,150,5.6,3,0,1.45,1.08,1
20240926_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,9,21.6,52,apartment,2.8,butane_lpg,650,1.6,4,0,1.56,1.19,0
20240926_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,9,21.7,72,detached_house,3.0,electric,900,9.8,3,0,1.18,0.9,0
20240926_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,9,21.4,44,terraced_house,3.2,none,1800,-4.6,3,0,2.12,1.63,0
20240926_me_casco_historico,miranda_de_ebro,me_casco_historico,9,14.8,48,apartment,2.4,diesel,120,-0.4,1,0,2.27,1.88,0
20240926_me_ircio,miranda_de_ebro,me_ircio,9,14.3,55,apartment,2.7,electric,400,4.5,5,0,1.65,1.32,1
20240926_me_industrial_norte,miranda_de_ebro,me_industrial_norte,9,15.8,40,terraced_house,3.1,diesel,700,4.3,3,0,2.09,1.71,0
20240926_me_bayas,miranda_de_ebro,me_bayas,9,14.3,50,detached_house,3.4,butane_lpg,1600,4.4,5,0,2.37,1.8,0
20240927_rv_centro,rincon_de_la_victoria,rv_centro,9,21.4,58,apartment,2.6,electric,150,6.3,4,0,1.62,1.26,1
20240927_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,9,18.9,52,apartment,2.8,butane_lpg,650,8.5,4,0,1.77,1.44,0
20240927_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,9,20.2,72,detached_house,3.0,electric,900,-8.8,3,0,1.92,1.55,0
20240927_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,9,19.2,44,terraced_house,3.2,none,1800,-2.6,1,0,1.84,1.39,0
20240927_me_casco_historico,miranda_de_ebro,me_casco_historico,9,14.1,48,apartment,2.4,diesel,120,19.3,2,0,1.95,1.48,1
20240927_me_ircio,miranda_de_ebro,me_ircio,9,13.9,55,apartment,2.7,electric,400,2.3,2,0,1.74,1.41,1
20240927_me_industrial_norte,miranda_de_ebro,me_industrial_norte,9,13.5,40,terraced_house,3.1,diesel,700,-11.3,2,0,2.52,1.96,0
20240927_me_bayas,miranda_de_ebro,me_bayas,9,15.9,50,detached_house,3.4,butane_lpg,1600,17.7,2,0,1.97,1.52,0
20240928_rv_centro,rincon_de_la_victoria,rv_centro,9,19.3,58,apartment,2.6,electric,150,6.6,1,0,1.45,1.15,0
20240928_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,9,19.7,52,apartment,2.8,butane_lpg,650,11.3,1,0,1.4,1.1,0
20240928_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,9,18.8,72,detached_house,3.0,electric,900,-5.9,2,0,1.73,1.34,0
20240928_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,9,20.6,44,terraced_house,3.2,none,1800,4.8,1,0,1.96,1.53,0
20240928_me_casco_historico,miranda_de_ebro,me_casco_historico,9,15.6,48,apartment,2.4,diesel,120,12.5,0,0,1.24,0.99,1
20240928_me_ircio,miranda_de_ebro,me_ircio,9,11.9,55,apartment,2.7,electric,400,-0.4,1,0,2.8,2.15,0
20240928_me_industrial_norte,miranda_de_ebro,me_industrial_norte,9,15.5,40,terraced_house,3.1,diesel,700,22.5,1,0,1.68,1.23,0
20240928_me_bayas,miranda_de_ebro,me_bayas,9,14.0,50,detached_house,3.4,butane_lpg,1600,5.8,1,0,2.67,2.08,0
20240929_rv_centro,rincon_de_la_victoria,rv_centro,9,21.9,58,apartment,2.6,electric,150,6.9,2,1,1.34,1.12,0
20240929_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,9,18.2,52,apartment,2.8,butane_lpg,650,11.2,3,0,1.46,1.14,1
20240929_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,9,21.0,72,detached_house,3.0,electric,900,18.3,1,0,1.85,1.46,1
20240929_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,9,20.0,44,terraced_house,3.2,none,1800,17.8,1,0,2.49,1.93,0
20240929_me_casco_historico,miranda_de_ebro,me_casco_historico,9,11.6,48,apartment,2.4,diesel,120,10.5,1,0,2.27,1.71,0
20240929_me_ircio,miranda_de_ebro,me_ircio,9,14.5,55,apartment,2.7,electric,400,7.9,2,0,2.4,1.9,0
20240929_me_industrial_norte,miranda_de_ebro,me_industrial_norte,9,15.0,40,terraced_house,3.1,diesel,700,-11.9,4,0,1.81,1.38,0
20240929_me_bayas,miranda_de_ebro,me_bayas,9,13.3,50,detached_house,3.4,butane_lpg,1600,14.5,2,0,3.93,3.12,0
20240930_rv_centro,rincon_de_la_victoria,rv_centro,9,18.8,58,apartment,2.6,electric,150,4.9,2,0,1.46,1.12,0
20240930_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,9,16.7,52,apartment,2.8,butane_lpg,650,8.5,2,0,1.67,1.27,1
20240930_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,9,19.8,72,detached_house,3.0,electric,900,-5.2,3,0,1.46,1.15,0
20240930_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,9,17.4,44,terraced_house,3.2,none,1800,-15.2,2,0,2.07,1.65,0
20240930_me_casco_historico,miranda_de_ebro,me_casco_historico,9,12.7,48,apartment,2.4,diesel,120,21.1,2,0,2.16,1.58,1
20240930_me_ircio,miranda_de_ebro,me_ircio,9,14.7,55,apartment,2.7,electric,400,-3.9,1,0,1.98,1.59,0
20240930_me_industrial_norte,miranda_de_ebro,me_industrial_norte,9,13.2,40,terraced_house,3.1,diesel,700,9.5,2,1,2.66,2.09,0
20240930_me_bayas,miranda_de_ebro,me_bayas,9,12.0,50,detached_house,3.4,butane_lpg,1600,-0.9,2,1,2.99,2.35,0
20241001_rv_centro,rincon_de_la_victoria,rv_centro,10,18.4,58,apartment,2.6,electric,150,14.1,1,0,1.38,1.12,0
20241001_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,10,20.6,52,apartment,2.8,butane_lpg,650,9.3,1,0,1.44,1.12,0
20241001_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,10,21.7,72,detached_house,3.0,electric,900,5.0,1,0,1.97,1.5,0
20241001_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,10,20.3,44,terraced_house,3.2,none,1800,-1.1,3,0,2.38,1.84,0
20241001_me_casco_historico,miranda_de_ebro,me_casco_historico,10,11.6,48,apartment,2.4,diesel,120,-3.1,0,0,2.41,2.0,0
20241001_me_ircio,miranda_de_ebro,me_ircio,10,14.3,55,apartment,2.7,electric,400,18.6,1,0,2.49,1.95,1
20241001_me_industrial_norte,miranda_de_ebro,me_industrial_norte,10,13.9,40,terraced_house,3.1,diesel,700,-5.4,4,0,2.35,1.77,0
20241001_me_bayas,miranda_de_ebro,me_bayas,10,11.5,50,detached_house,3.4,butane_lpg,1600,3.2,6,0,3.25,2.53,0
20241002_rv_centro,rincon_de_la_victoria,rv_centro,10,18.4,58,apartment,2.6,electric,150,6.1,5,0,1.55,1.21,1
20241002_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,10,19.6,52,apartment,2.8,butane_lpg,650,-0.4,5,0,1.61,1.26,0
20241002_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,10,18.9,72,detached_house,3.0,electric,900,8.0,5,0,1.27,0.97,0
20241002_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,10,19.7,44,terraced_house,3.2,none,1800,15.6,3,0,2.34,1.72,0
20241002_me_casco_historico,miranda_de_ebro,me_casco_historico,10,14.9,48,apartment,2.4,diesel,120,24.7,4,0,1.49,1.15,1
20241002_me_ircio,miranda_de_ebro,me_ircio,10,12.5,55,apartment,2.7,electric,400,14.1,1,0,2.14,1.68,1
20241002_me_industrial_norte,miranda_de_ebro,me_industrial_norte,10,11.6,40,terraced_house,3.1,diesel,700,5.1,3,0,2.82,2.25,0
20241002_me_bayas,miranda_de_ebro,me_bayas,10,14.1,50,detached_house,3.4,butane_lpg,1600,14.0,3,0,2.79,2.28,0
20241003_rv_centro,rincon_de_la_victoria,rv_centro,10,19.8,58,apartment,2.6,electric,150,1.8,0,0,1.49,1.17,0
20241003_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,10,19.5,52,apartment,2.8,butane_lpg,650,10.7,1,0,1.68,1.3,0
20241003_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,10,21.6,72,detached_house,3.0,electric,900,-6.9,1,1,1.37,1.06,1
20241003_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,10,20.0,44,terraced_house,3.2,none,1800,14.7,2,0,2.06,1.69,0
20241003_me_casco_historico,miranda_de_ebro,me_casco_historico,10,11.2,48,apartment,2.4,diesel,120,-1.6,2,0,2.38,1.89,0
20241003_me_ircio,miranda_de_ebro,me_ircio,10,11.7,55,apartment,2.7,electric,400,2.6,2,1,3.13,2.47,1
20241003_me_industrial_norte,miranda_de_ebro,me_industrial_norte,10,12.3,40,terraced_house,3.1,diesel,700,16.1,4,0,3.57,2.8,0
20241003_me_bayas,miranda_de_ebro,me_bayas,10,13.1,50,detached_house,3.4,butane_lpg,1600,7.3,2,0,4.09,3.23,0
20241004_rv_centro,rincon_de_la_victoria,rv_centro,10,20.4,58,apartment,2.6,electric,150,-0.3,4,0,1.88,1.38,0
20241004_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,10,20.9,52,apartment,2.8,butane_lpg,650,-2.8,2,0,1.85,1.43,0
20241004_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,10,17.1,72,detached_house,3.0,electric,900,9.9,6,0,1.96,1.57,0
20241004_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,10,18.9,44,terraced_house,3.2,none,1800,-14.6,4,0,2.26,1.77,0
20241004_me_casco_historico,miranda_de_ebro,me_casco_historico,10,12.2,48,apartment,2.4,diesel,120,2.7,4,0,1.8,1.33,0
20241004_me_ircio,miranda_de_ebro,me_ircio,10,11.4,55,apartment,2.7,electric,400,-4.2,4,0,2.54,2.0,1
20241004_me_industrial_norte,miranda_de_ebro,me_industrial_norte,10,12.2,40,terraced_house,3.1,diesel,700,-13.8,2,0,3.5,2.68,1
20241004_me_bayas,miranda_de_ebro,me_bayas,10,10.6,50,detached_house,3.4,butane_lpg,1600,7.9,1,1,5.83,4.68,0
20241005_rv_centro,rincon_de_la_victoria,rv_centro,10,19.0,58,apartment,2.6,electric,150,-8.7,3,0,1.24,0.96,0
20241005_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,10,19.0,52,apartment,2.8,butane_lpg,650,7.8,3,0,1.82,1.26,0
20241005_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,10,16.9,72,detached_house,3.0,electric,900,-19.1,5,0,1.53,1.25,0
20241005_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,10,19.4,44,terraced_house,3.2,none,1800,6.3,6,0,2.13,1.66,0
20241005_me_casco_historico,miranda_de_ebro,me_casco_historico,10,11.9,48,apartment,2.4,diesel,120,-6.5,0,1,1.94,1.46,1
20241005_me_ircio,miranda_de_ebro,me_ircio,10,14.6,55,apartment,2.7,electric,400,20.2,2,0,1.96,1.55,0
20241005_me_industrial_norte,miranda_de_ebro,me_industrial_norte,10,13.3,40,terraced_house,3.1,diesel,700,-3.6,2,0,3.23,2.55,0
20241005_me_bayas,miranda_de_ebro,me_bayas,10,11.5,50,detached_house,3.4,butane_lpg,1600,-7.6,1,0,3.84,3.09,0
20241006_rv_centro,rincon_de_la_victoria,rv_centro,10,18.0,58,apartment,2.6,electric,150,3.4,3,0,1.54,1.23,1
20241006_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,10,19.6,52,apartment,2.8,butane_lpg,650,-3.4,1,1,1.86,1.49,0
20241006_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,10,17.5,72,detached_house,3.0,electric,900,23.7,3,0,1.41,1.11,1
20241006_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,10,19.4,44,terraced_house,3.2,none,1800,13.6,4,0,2.08,1.48,0
20241006_me_casco_historico,miranda_de_ebro,me_casco_historico,10,11.5,48,apartment,2.4,diesel,120,-7.7,1,0,2.68,2.05,1
20241006_me_ircio,miranda_de_ebro,me_ircio,10,11.7,55,apartment,2.7,electric,400,15.9,1,0,2.17,1.74,0
20241006_me_industrial_norte,miranda_de_ebro,me_industrial_norte,10,10.9,40,terraced_house,3.1,diesel,700,5.8,1,0,3.05,2.39,0
20241006_me_bayas,miranda_de_ebro,me_bayas,10,11.0,50,detached_house,3.4,butane_lpg,1600,-1.3,0,0,4.53,3.44,0
20241007_rv_centro,rincon_de_la_victoria,rv_centro,10,19.3,58,apartment,2.6,electric,150,-7.2,2,0,1.11,0.84,1
20241007_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,10,18.3,52,apartment,2.8,butane_lpg,650,5.4,6,0,1.93,1.58,0
20241007_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,10,17.3,72,detached_house,3.0,electric,900,6.4,2,0,1.61,1.2,0
20241007_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,10,21.3,44,terraced_house,3.2,none,1800,-12.4,3,0,1.96,1.53,0
20241007_me_casco_historico,miranda_de_ebro,me_casco_historico,10,11.9,48,apartment,2.4,diesel,120,7.5,2,0,2.86,2.2,0
20241007_me_ircio,miranda_de_ebro,me_ircio,10,10.1,55,apartment,2.7,electric,400,10.8,2,0,3.23,2.59,0
20241007_me_industrial_norte,miranda_de_ebro,me_industrial_norte,10,14.4,40,terraced_house,3.1,diesel,700,-7.5,3,1,2.4,1.88,1
20241007_me_bayas,miranda_de_ebro,me_bayas,10,11.5,50,detached_house,3.4,butane_lpg,1600,5.3,3,0,2.62,1.96,0
20241008_rv_centro,rincon_de_la_victoria,rv_centro,10,19.1,58,apartment,2.6,electric,150,8.2,2,0,1.3,1.1,0
20241008_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,10,20.2,52,apartment,2.8,butane_lpg,650,-7.6,0,1,1.18,0.96,0
20241008_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,10,19.7,72,detached_house,3.0,electric,900,9.0,2,0,1.34,0.96,0
20241008_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,10,20.3,44,terraced_house,3.2,none,1800,-7.7,3,0,1.86,1.32,0
20241008_me_casco_historico,miranda_de_ebro,me_casco_historico,10,12.3,48,apartment,2.4,diesel,120,1.7,0,0,1.86,1.41,1
20241008_me_ircio,miranda_de_ebro,me_ircio,10,10.9,55,apartment,2.7,electric,400,3.6,5,0,2.96,2.41,0
20241008_me_industrial_norte,miranda_de_ebro,me_industrial_norte,10,12.7,40,terraced_house,3.1,diesel,700,6.8,1,0,2.92,2.31,0
20241008_me_bayas,miranda_de_ebro,me_bayas,10,9.8,50,detached_house,3.4,butane_lpg,1600,-0.4,1,0,4.0,3.14,0
20241009_rv_centro,rincon_de_la_victoria,rv_centro,10,19.8,58,apartment,2.6,electric,150,-7.9,1,0,1.85,1.52,1
20241009_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,10,16.5,52,apartment,2.8,butane_lpg,650,5.7,3,1,1.67,1.32,0
20241009_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,10,18.5,72,detached_house,3.0,electric,900,2.4,2,0,1.95,1.45,0
20241009_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,10,19.6,44,terraced_house,3.2,none,1800,-1.1,0,1,1.48,1.11,0
20241009_me_casco_historico,miranda_de_ebro,me_casco_historico,10,10.8,48,apartment,2.4,diesel,120,5.6,3,0,1.99,1.61,1
20241009_me_ircio,miranda_de_ebro,me_ircio,10,14.3,55,apartment,2.7,electric,400,-0.8,1,0,1.7,1.3,0
20241009_me_industrial_norte,miranda_de_ebro,me_industrial_norte,10,13.1,40,terraced_house,3.1,diesel,700,12.1,0,0,2.11,1.62,0
20241009_me_bayas,miranda_de_ebro,me_bayas,10,11.7,50,detached_house,3.4,butane_lpg,1600,20.1,0,0,2.72,2.01,0
20241010_rv_centro,rincon_de_la_victoria,rv_centro,10,19.9,58,apartment,2.6,electric,150,4.0,0,0,1.31,1.08,0
20241010_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,10,19.0,52,apartment,2.8,butane_lpg,650,14.0,2,0,1.54,1.19,0
20241010_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,10,17.4,72,detached_house,3.0,electric,900,16.5,3,0,1.74,1.36,1
20241010_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,10,19.1,44,terraced_house,3.2,none,1800,6.3,4,0,1.86,1.49,0
